labels,dur_v,dur_c,dur_utterance,dur_v_norm,dur_c_norm,dur_v_norm_word,dur_c_norm_word,dur_following_sound,dur_word,vc_ratio,variety,speaker,target_word,rate,target_sound,preceding_vowel,following_sound,second_next_sound,bundle_name,target_sound_start,target_sound_end,manner_of_articulation,place_of_articulation,vowel_quality,word_group,vowel_height,dur_aspiration,dur_c_aspiration,category,non_word,age,F1,F2,release_type,legal,speaker_group,standard_dialect_continuum,consonant_strength,vowel_length
Pudding,51.36054421768699,37.120181405895664,1290.3174603174605,0.039804579723388855,0.028768254749310204,0.12163686160786191,0.08791149777133339,62.97052154195012,422.2448979591836,0.5804715530497179,SD,SD_0006,Pudding,normal,d,U,I,N,SD_0006_Pudding_normal_01,1163.3219954648525,1200.4421768707482,stop,alveolar,u-like,BUD-,high,0,37.120181405895664,VC,FALSE,Y,459,1124,oral,legal,Y_SD,3,Lenis,Short
Pudding,61.541950113378675,37.687074829932044,1261.3378684807258,0.04879101123595504,0.02987865168539331,0.15792842595286585,0.0967122490544081,83.19727891156458,389.68253968253964,0.6202010968921384,SD,SD_0006,Pudding,normal,d,U,I,N,SD_0006_Pudding_normal_02,1058.9455782312925,1096.6326530612246,stop,alveolar,u-like,BUD-,high,0,37.687074829932044,VC,FALSE,Y,443,1098,oral,legal,Y_SD,3,Lenis,Short
Pudding,41.70068027210891,47.18820861677989,1187.0068027210884,0.03513095306321285,0.0397539496055169,0.11488005997001519,0.12999750124937487,77.9138321995465,362.99319727891157,0.4691326530612257,SD,SD_0006,Pudding,normal,d,U,I,N,SD_0006_Pudding_normal_03,973.4126984126984,1020.6009070294783,stop,alveolar,u-like,BUD-,high,0,47.18820861677989,VC,FALSE,Y,443,1154,oral,legal,Y_SD,3,Lenis,Short
Pudding,55.94104308390024,43.061224489795904,1230.8390022675735,0.04544952100221078,0.03498526160648489,0.13557179754904658,0.10435786118590974,19.455782312925066,412.6303854875283,0.5650480989464042,SD,SD_0006,Pudding,normal,d,U,_h,I,SD_0006_Pudding_normal_04,1092.4149659863947,1135.4761904761906,stop,alveolar,u-like,BUD-,high,19.455782312925066,62.51700680272097,VC,FALSE,Y,437,1127,oral,legal,Y_SD,3,Lenis,Short
Pudding,41.156462585033864,47.34693877551035,1341.904761904762,0.030670181486363062,0.03528338233803113,0.09990642373534395,0.11493367094181794,62.10884353741483,411.9501133786848,0.46502690238278077,SD,SD_0006,Pudding,normal,d,U,I,N,SD_0006_Pudding_normal_05,954.7732426303854,1002.1201814058958,stop,alveolar,u-like,BUD-,high,0,47.34693877551035,VC,FALSE,Y,434,1161,oral,legal,Y_SD,3,Lenis,Short
Rabbi,82.26757369614506,61.76870748299302,1107.233560090703,0.07430010854205488,0.05578652030555597,0.2670985791062355,0.20054479864536495,80.7256235827665,308.0045351473923,0.5711586901763229,SD,SD_0006,Rabbi,normal,b,a,i,v,SD_0006_Rabbi_normal_01,1214.8412698412699,1276.609977324263,stop,labial,a-like,rABe,low,0,61.76870748299302,VC,FALSE,Y,631,1166,oral,legal,Y_SD,3,Lenis,Short
Rabbi,72.40362811791363,76.80272108843565,1303.514739229025,0.055544924762981486,0.05891971818735343,0.23446908503451244,0.24871493611396767,14.399092970521451,308.79818594104313,0.4852583586626124,SD,SD_0006,Rabbi,normal,b,a,_h,i,SD_0006_Rabbi_normal_02,1048.6507936507935,1125.4535147392291,stop,labial,a-like,rABe,low,14.399092970521451,91.2018140589571,VC,FALSE,Y,649,1183,oral,legal,Y_SD,3,Lenis,Short
Rabbi,93.15192743764169,60.40816326530614,1171.5419501133788,0.07951224233039772,0.051562953643665935,0.29165779197728053,0.18913738019169327,10.770975056689394,319.38775510204096,0.6066154754873004,SD,SD_0006,Rabbi,normal,b,a,_h,i,SD_0006_Rabbi_normal_03,1011.6213151927437,1072.0294784580499,stop,labial,a-like,rABe,low,10.770975056689394,71.17913832199554,VC,FALSE,Y,621,1188,oral,legal,Y_SD,3,Lenis,Short
Rabbi,109.2743764172335,89.52380952380963,1319.5238095238096,0.08281349349555768,0.06784554312522563,0.29595283424430374,0.24246146287539183,86.68934240362819,369.2290249433106,0.5496749173035241,SD,SD_0006,Rabbi,normal,b,a,i,v,SD_0006_Rabbi_normal_04,1046.5419501133786,1136.0657596371882,stop,labial,a-like,rABe,low,0,89.52380952380963,VC,FALSE,Y,633,1186,oral,legal,Y_SD,3,Lenis,Short
Rabbi,99.81859410430843,51.088435374149526,1246.9160997732424,0.08005237411118592,0.04097183072978222,0.32993554189776647,0.16886523759556238,96.75736961451275,302.53968253968264,0.6614575507137498,SD,SD_0006,Rabbi,normal,b,a,i,v,SD_0006_Rabbi_normal_05,997.562358276644,1048.6507936507935,stop,labial,a-like,rABe,low,0,51.088435374149526,VC,FALSE,Y,653,1185,oral,legal,Y_SD,3,Lenis,Short
Tigger,36.21315192743759,55.12471655328795,1299.297052154195,0.02787134155918948,0.0424265693991169,0.10782526500573886,0.16413476470191068,105.80498866213156,335.85034013605434,0.3964746772591855,SD,SD_0006,Tigger,normal,g,I,6,g,SD_0006_Tigger_normal_01,1079.421768707483,1134.5464852607709,stop,velar,i-like,tIGer,high,0,55.12471655328795,VC,FALSE,Y,409,1992,oral,legal,Y_SD,3,Lenis,Short
Tigger,42.947845804988674,55.55555555555554,1319.3650793650793,0.032551904303588626,0.04210779595765158,0.12305093555093555,0.1591735966735966,92.83446712018144,349.0249433106577,0.43600368324125244,SD,SD_0006,Tigger,normal,g,I,6,g,SD_0006_Tigger_normal_02,945.5442176870748,1001.0997732426304,stop,velar,i-like,tIGer,high,0,55.55555555555554,VC,FALSE,Y,391,1960,oral,legal,Y_SD,3,Lenis,Short
Tigger,57.233560090702895,28.412698412698546,1407.3922902494332,0.04066638739406434,0.020188186768923498,0.18597111700559948,0.09232242852932547,82.65306122448987,307.7551020408165,0.6682552290177377,SD,SD_0006,Tigger,normal,g,I,6,g,SD_0006_Tigger_normal_03,1180.1927437641723,1208.6054421768708,stop,velar,i-like,tIGer,high,0,28.412698412698546,VC,FALSE,Y,343,2046,oral,legal,Y_SD,3,Lenis,Short
Tigger,50.476190476190595,38.39002267573687,1609.5918367346937,0.03135962131778039,0.02385078117295685,0.13122678771443758,0.09980545894004574,101.17913832199565,384.6485260770976,0.5680020413370769,SD,SD_0006,Tigger,normal,g,I,6,g,SD_0006_Tigger_normal_04,932.8004535147393,971.1904761904761,stop,velar,i-like,tIGer,high,0,38.39002267573687,VC,FALSE,Y,361,2106,oral,legal,Y_SD,3,Lenis,Short
Tigger,61.247165532879876,46.575963718820844,1521.111111111111,0.04026475455046887,0.030619698573366515,0.17666296029825376,0.13434495388841644,77.6190476190477,346.6893424036282,0.5680336487907469,SD,SD_0006,Tigger,normal,g,I,6,g,SD_0006_Tigger_normal_05,874.4784580498866,921.0544217687075,stop,velar,i-like,tIGer,high,0,46.575963718820844,VC,FALSE,Y,387,2074,oral,legal,Y_SD,3,Lenis,Short
Widder,56.00907029478469,29.886621315192656,1320.4988662131518,0.04241508397156309,0.022632826184016144,0.2157959112353665,0.11514939716931646,84.98866213151928,259.54648526077096,0.6520591341077097,SD,SD_0006,Widder,normal,d,I,6,S,SD_0006_Widder_normal_01,1002.0748299319729,1031.9614512471655,stop,alveolar,i-like,BIDer,high,0,29.886621315192656,VC,FALSE,Y,430,1654,oral,legal,Y_SD,3,Lenis,Short
Widder,50.18140589569157,31.541950113378675,1386.7346938775513,0.03618673861499465,0.022745482789632888,0.16578020825529996,0.10420256198966217,17.93650793650795,302.69841269841254,0.6140399556048833,SD,SD_0006,Widder,normal,d,I,_h,6,SD_0006_Widder_normal_02,973.6621315192743,1005.204081632653,stop,alveolar,i-like,BIDer,high,17.93650793650795,49.478458049886626,VC,FALSE,Y,403,1678,oral,legal,Y_SD,3,Lenis,Short
Widder,44.42176870748301,48.34467120181398,1345.3287981859412,0.03301926545197122,0.03593520875120087,0.16446981781546477,0.1789942070355131,79.88662131519288,270.0907029478458,0.4788560254216578,SD,SD_0006,Widder,normal,d,I,6,S,SD_0006_Widder_normal_03,912.4829931972789,960.8276643990929,stop,alveolar,i-like,BIDer,high,0,48.34467120181398,VC,FALSE,Y,418,1594,oral,legal,Y_SD,3,Lenis,Short
Widder,42.1315192743765,37.14285714285711,1447.7097505668935,0.02910218657978829,0.025656287200050098,0.13034023149772034,0.11490705015783924,23.174603174603135,323.2426303854876,0.5314645308924493,SD,SD_0006,Widder,normal,d,I,_h,6,SD_0006_Widder_normal_04,935.1587301587302,972.3015873015873,stop,alveolar,i-like,BIDer,high,23.174603174603135,60.317460317460245,VC,FALSE,Y,410,1593,oral,legal,Y_SD,3,Lenis,Short
Widder,67.84580498866205,35.14739229024951,1426.643990929705,0.04755622665501068,0.024636414209647996,0.22689011905664636,0.11754000151664541,120.88435374149662,299.0249433106577,0.6587406428885946,SD,SD_0006,Widder,normal,d,I,6,S,SD_0006_Widder_normal_05,767.1768707482993,802.3242630385488,stop,alveolar,i-like,BIDer,high,0,35.14739229024951,VC,FALSE,Y,427,1667,oral,legal,Y_SD,3,Lenis,Short
Pudding,49.20634920634916,24.784580498866262,1153.9909297052152,0.04264015248275723,0.02147727496020912,0.12765456791575955,0.06429789987646341,65.89569160997735,385.46485260771,0.6650321789764014,SD,SD_0007,Pudding,normal,d,U,I,N,SD_0007_Pudding_normal_01,1086.8140589569161,1111.5986394557824,stop,alveolar,u-like,BUD-,high,0,24.784580498866262,VC,FALSE,Y,416,1012,oral,legal,Y_SD,3,Lenis,Short
Pudding,34.17233560090699,36.37188208616794,1061.6326530612243,0.03218847451834761,0.03426032722457188,0.09490522073178405,0.10101391775300755,67.07482993197277,360.0680272108842,0.48441015750562394,SD,SD_0007,Pudding,normal,d,U,I,N,SD_0007_Pudding_normal_02,1026.3832199546484,1062.7551020408164,stop,alveolar,u-like,BUD-,high,0,36.37188208616794,VC,FALSE,Y,345,996,oral,legal,Y_SD,3,Lenis,Short
Pudding,33.01587301587301,28.843537414966022,1090.1814058956916,0.030284751544397526,0.026457557667907763,0.08844074591508232,0.07726416813460499,18.820861678004576,373.3106575963718,0.5337243401759527,SD,SD_0007,Pudding,normal,d,U,_h,I,SD_0007_Pudding_normal_03,993.0725623582766,1021.9160997732426,stop,alveolar,u-like,BUD-,high,18.820861678004576,47.6643990929706,VC,FALSE,Y,344,1225,oral,legal,Y_SD,3,Lenis,Short
Pudding,26.666666666666742,29.02494331065759,1048.8435374149658,0.025424828122973225,0.027673282310719072,0.07638843780448216,0.08314387788242932,48.39002267573687,349.09297052154204,0.4788273615635187,SD,SD_0007,Pudding,normal,d,U,I,N,SD_0007_Pudding_normal_04,1009.3764172335602,1038.4013605442178,stop,alveolar,u-like,BUD-,high,0,29.02494331065759,VC,FALSE,Y,365,1114,oral,legal,Y_SD,3,Lenis,Short
Pudding,26.326530612244824,50.09070294784601,1079.5691609977325,0.02438614547669551,0.046398790144720724,0.07187074408815133,0.13674631670174625,14.535147392290128,366.3038548752835,0.344510385756675,SD,SD_0007,Pudding,normal,d,U,_h,I,SD_0007_Pudding_normal_05,1035.3854875283446,1085.4761904761906,stop,alveolar,u-like,BUD-,high,14.535147392290128,64.62585034013614,VC,FALSE,Y,345,929,oral,legal,Y_SD,3,Lenis,Short
Rabbi,83.74149659863951,50.861678004535065,1032.4943310657598,0.08110601102497095,0.04926097555618993,0.29529825683671873,0.1793539101231407,12.131519274376501,283.58276643990916,0.6221361185983832,SD,SD_0007,Rabbi,normal,b,a,_h,i,SD_0007_Rabbi_normal_01,933.8888888888889,984.750566893424,stop,labial,a-like,rABe,low,12.131519274376501,62.993197278911566,VC,FALSE,Y,573,1200,oral,legal,Y_SD,3,Lenis,Short
Rabbi,73.0612244897959,52.26757369614518,844.784580498866,0.08648503556569588,0.06187088981344793,0.30033557046979853,0.21485831469052963,70.22675736961446,243.26530612244903,0.5829563958747962,SD,SD_0007,Rabbi,normal,b,a,i,v,SD_0007_Rabbi_normal_02,837.562358276644,889.8299319727892,stop,labial,a-like,rABe,low,0,52.26757369614518,VC,FALSE,Y,564,1258,oral,legal,Y_SD,3,Lenis,Short
Rabbi,81.15646258503398,41.92743764172337,935.2154195011337,0.08677836238876897,0.04483185025337635,0.322490538835826,0.16660659578302398,12.85714285714289,251.65532879818602,0.6593588798820926,SD,SD_0007,Rabbi,normal,b,a,_h,i,SD_0007_Rabbi_normal_03,865.7482993197278,907.6757369614512,stop,labial,a-like,rABe,low,12.85714285714289,54.78458049886626,VC,FALSE,Y,564,1239,oral,legal,Y_SD,3,Lenis,Short
Rabbi,78.57142857142856,58.39002267573687,936.8480725623583,0.08386784460849568,0.06232603170761215,0.291445874337623,0.21658676087139342,15.374149659863974,269.59183673469386,0.5736754966887421,SD,SD_0007,Rabbi,normal,b,a,_h,i,SD_0007_Rabbi_normal_04,785.5668934240363,843.9569160997731,stop,labial,a-like,rABe,low,15.374149659863974,73.76417233560085,VC,FALSE,Y,589,1165,oral,legal,Y_SD,3,Lenis,Short
Rabbi,70.38548752834481,60.56689342403615,1022.0181405895692,0.06886911761443071,0.05926205320494318,0.25646533917210657,0.220689085350739,91.24716553287988,274.44444444444446,0.5374891774891785,SD,SD_0007,Rabbi,normal,b,a,i,v,SD_0007_Rabbi_normal_05,960.1473922902495,1020.7142857142857,stop,labial,a-like,rABe,low,0,60.56689342403615,VC,FALSE,Y,553,1156,oral,legal,Y_SD,3,Lenis,Short
Tigger,41.24716553287976,42.33560090702963,1137.2108843537417,0.03627046320113252,0.03722757273035446,0.12010564542753363,0.12327500825354942,11.451247165532777,343.42403628117927,0.49348887683125214,SD,SD_0007,Tigger,normal,g,I,_h,6,SD_0007_Tigger_normal_01,965.7936507936507,1008.1292517006804,stop,velar,i-like,tIGer,high,11.451247165532777,53.78684807256241,VC,FALSE,Y,351,1740,oral,legal,Y_SD,3,Lenis,Short
Tigger,27.98185941043073,52.335600907029516,1119.3424036281178,0.02499848064339678,0.04675566720012969,0.08002075092406431,0.14966603981583573,26.190476190476147,349.6825396825395,0.3483907396950865,SD,SD_0007,Tigger,normal,g,I,_h,6,SD_0007_Tigger_normal_02,946.609977324263,998.9455782312925,stop,velar,i-like,tIGer,high,26.190476190476147,78.52607709750566,VC,FALSE,Y,305,1725,oral,legal,Y_SD,3,Lenis,Short
Tigger,50.27210884353735,39.72789115646265,1014.0589569160998,0.04957513416815736,0.0391771019677997,0.14316156528477314,0.11313444401394823,12.018140589569157,351.1564625850341,0.558578987150415,SD,SD_0007,Tigger,normal,g,I,_h,6,SD_0007_Tigger_normal_03,919.2857142857142,959.0136054421769,stop,velar,i-like,tIGer,high,12.018140589569157,51.746031746031804,VC,FALSE,Y,327,1815,oral,legal,Y_SD,3,Lenis,Short
Tigger,67.34693877551024,41.405895691609885,1113.3106575963718,0.06049249444976275,0.037191681772816995,0.18579918673756662,0.11423209258679991,24.081632653061206,362.4716553287981,0.6192660550458722,SD,SD_0007,Tigger,normal,g,I,_h,6,SD_0007_Tigger_normal_04,988.8775510204082,1030.283446712018,stop,velar,i-like,tIGer,high,24.081632653061206,65.48752834467109,VC,FALSE,Y,386,1777,oral,legal,Y_SD,3,Lenis,Short
Tigger,36.326530612244824,33.99092970521542,1060.068027210884,0.03426811268690233,0.03206485700228883,0.10757453666398042,0.10065807144775717,22.29024943310651,337.68707482993204,0.5166075459529179,SD,SD_0007,Tigger,normal,g,I,_h,6,SD_0007_Tigger_normal_05,974.0702947845805,1008.0612244897959,stop,velar,i-like,tIGer,high,22.29024943310651,56.28117913832193,VC,FALSE,Y,311,1812,oral,legal,Y_SD,3,Lenis,Short
Widder,25.578231292517103,36.326530612244824,1271.1337868480723,0.020122375439285092,0.02857805448026111,0.09347033476963904,0.1327477626781568,17.913832199546505,273.65079365079373,0.4131868131868146,SD,SD_0007,Widder,normal,d,I,_h,6,SD_0007_Widder_normal_01,1098.1972789115646,1134.5238095238094,stop,alveolar,i-like,BIDer,high,17.913832199546505,54.24036281179133,VC,FALSE,Y,360,1593,oral,legal,Y_SD,3,Lenis,Short
Widder,44.285714285714334,35.782312925170004,1244.1496598639455,0.035595166493520736,0.02876045710536383,0.16395231699126944,0.13247145735392854,20.521541950113374,270.11337868480734,0.5531011045029743,SD,SD_0007,Widder,normal,d,I,_h,6,SD_0007_Widder_normal_02,856.8140589569161,892.5963718820861,stop,alveolar,i-like,BIDer,high,20.521541950113374,56.30385487528338,VC,FALSE,Y,348,1582,oral,legal,Y_SD,3,Lenis,Short
Widder,56.19047619047615,36.07709750566892,1271.201814058957,0.04420264002854081,0.028380306814127704,0.2330480579328503,0.1496285150004701,19.433106575963734,241.1111111111112,0.6089948390267879,SD,SD_0007,Widder,normal,d,I,_h,6,SD_0007_Widder_normal_03,839.0362811791383,875.1133786848072,stop,alveolar,i-like,BIDer,high,19.433106575963734,55.51020408163265,VC,FALSE,Y,313,1623,oral,legal,Y_SD,3,Lenis,Short
Widder,29.387755102040728,31.746031746031804,1110.6802721088434,0.02645923929687014,0.02858251158612529,0.12244897959183643,0.13227513227513257,19.591836734693857,239.9999999999999,0.4807121661721056,SD,SD_0007,Widder,normal,d,I,_h,6,SD_0007_Widder_normal_04,768.2879818594104,800.0340136054422,stop,alveolar,i-like,BIDer,high,19.591836734693857,51.33786848072566,VC,FALSE,Y,349,1580,oral,legal,Y_SD,3,Lenis,Short
Widder,35.260770975056744,32.26757369614518,1290.5215419501135,0.02732288445319093,0.025003514197357364,0.15612449799196818,0.14287148594377538,21.768707482993136,225.85034013605434,0.5221625251846876,SD,SD_0007,Widder,normal,d,I,_h,6,SD_0007_Widder_normal_05,914.0249433106576,946.2925170068028,stop,alveolar,i-like,BIDer,high,21.768707482993136,54.036281179138314,VC,FALSE,Y,329,1630,oral,legal,Y_SD,3,Lenis,Short
Pudding,39.59183673469397,28.140589569160966,963.6961451247166,0.04108331960752027,0.029200687074989965,0.11244928189605234,0.07992529142783532,15.714285714285552,352.0861678004534,0.5845329762303323,SD,SD_0008,Pudding,normal,d,U,_h,I,SD_0008_Pudding_normal_01,1093.7981859410431,1121.938775510204,stop,alveolar,u-like,BUD-,high,15.714285714285552,43.85487528344652,VC,FALSE,Y,353,1078,oral,legal,Y_SD,3,Lenis,Short
Pudding,46.05442176870747,27.097505668934218,1069.954648526077,0.043043340044505655,0.0253258450778849,0.13359205419982897,0.07860290732092345,13.514739229025054,344.73922902494326,0.6295722256664601,SD,SD_0008,Pudding,normal,d,U,_h,I,SD_0008_Pudding_normal_02,1031.2131519274376,1058.3106575963718,stop,alveolar,u-like,BUD-,high,13.514739229025054,40.61224489795927,VC,FALSE,Y,315,1132,oral,legal,Y_SD,3,Lenis,Short
Pudding,30.022675736961446,30.31746031746036,1005.3514739229025,0.029862865391555388,0.030156080837242912,0.08896653675581237,0.08984007525870191,15.442176870748199,337.46031746031747,0.49755730928222436,SD,SD_0008,Pudding,normal,d,U,_h,I,SD_0008_Pudding_normal_03,896.0884353741496,926.40589569161,stop,alveolar,u-like,BUD-,high,15.442176870748199,45.75963718820856,VC,FALSE,Y,346,1243,oral,legal,Y_SD,3,Lenis,Short
Pudding,26.757369614512413,24.217687074829882,1020.2267573696145,0.0262268847795163,0.023737553342816454,0.08079978088195001,0.07313064913722256,18.027210884353735,331.15646258503386,0.5249110320284697,SD,SD_0008,Pudding,normal,d,U,_h,I,SD_0008_Pudding_normal_04,865.0680272108843,889.2857142857142,stop,alveolar,u-like,BUD-,high,18.027210884353735,42.24489795918362,VC,FALSE,Y,304,1154,oral,legal,Y_SD,3,Lenis,Short
Pudding,38.16326530612241,33.78684807256241,946.6439909297053,0.04031427407957454,0.035691187390710755,0.11861301007822952,0.10501092395517671,18.639455782313007,321.7460317460317,0.5304128584935386,SD,SD_0008,Pudding,normal,d,U,_h,I,SD_0008_Pudding_normal_05,801.8480725623582,835.6349206349206,stop,alveolar,u-like,BUD-,high,18.639455782313007,52.426303854875414,VC,FALSE,Y,329,1020,oral,legal,Y_SD,3,Lenis,Short
Rabbi,76.55328798185951,55.056689342403615,964.4217687074829,0.07937739531165514,0.05708777127271872,0.2651586553565821,0.1907005969211435,16.303854875283378,288.70748299319735,0.5816678152997936,SD,SD_0008,Rabbi,normal,b,a,_h,i,SD_0008_Rabbi_normal_01,967.7210884353742,1022.7777777777778,stop,labial,a-like,rABe,low,16.303854875283378,71.36054421768699,VC,FALSE,Y,566,1197,oral,legal,Y_SD,3,Lenis,Short
Rabbi,78.14058956916097,59.909297052154216,914.784580498866,0.08541966189083336,0.06549005998711024,0.28303901437371654,0.21700205338809045,90.11337868480723,276.0770975056689,0.5660315374507225,SD,SD_0008,Rabbi,normal,b,a,i,v,SD_0008_Rabbi_normal_02,1035.2267573696145,1095.1360544217687,stop,labial,a-like,rABe,low,0,59.909297052154216,VC,FALSE,Y,545,1122,oral,legal,Y_SD,3,Lenis,Short
Rabbi,78.91156462585025,51.67800453514735,866.5759637188207,0.09106133556625488,0.05963470797571694,0.27485980570255086,0.18000157965405564,9.56916099773241,287.0975056689342,0.6042715749262023,SD,SD_0008,Rabbi,normal,b,a,_h,i,SD_0008_Rabbi_normal_03,964.1836734693877,1015.8616780045351,stop,labial,a-like,rABe,low,9.56916099773241,61.24716553287976,VC,FALSE,Y,532,1081,oral,legal,Y_SD,3,Lenis,Short
Rabbi,63.5374149659865,65.05668934240362,952.9705215419501,0.06667301194498655,0.06826726312282871,0.2245732147150761,0.22994309529534337,11.88208616780048,282.9251700680272,0.4940927526009527,SD,SD_0008,Rabbi,normal,b,a,_h,i,SD_0008_Rabbi_normal_04,827.0181405895692,892.0748299319728,stop,labial,a-like,rABe,low,11.88208616780048,76.9387755102041,VC,FALSE,Y,439,1178,oral,legal,Y_SD,3,Lenis,Short
Rabbi,82.74376417233555,64.6031746031747,974.6031746031745,0.08489995346672867,0.06628664495114017,0.3063297515110811,0.23917058428475524,64.37641723356,270.11337868480723,0.5615574022776234,SD,SD_0008,Rabbi,normal,b,a,i,v,SD_0008_Rabbi_normal_05,859.7845804988661,924.3877551020408,stop,labial,a-like,rABe,low,0,64.6031746031747,VC,FALSE,Y,578,1137,oral,legal,Y_SD,3,Lenis,Short
Tigger,52.42630385487519,41.88208616780048,1316.0770975056691,0.03983528317166036,0.031823429073554003,0.14682161681590117,0.11729218263796287,41.791383219954696,357.0748299319728,0.5559028612647264,SD,SD_0008,Tigger,normal,g,I,_h,6,SD_0008_Tigger_normal_01,1162.4603174603174,1204.3424036281178,stop,velar,i-like,tIGer,high,41.791383219954696,83.67346938775518,VC,FALSE,Y,304,2093,oral,legal,Y_SD,3,Lenis,Short
Tigger,46.938775510204096,50.52154195011326,1259.2743764172335,0.0372744624914467,0.04011956639175991,0.1613280336684593,0.1736419608760031,36.39455782312939,290.95238095238085,0.48161935784085685,SD,SD_0008,Tigger,normal,g,I,_h,6,SD_0008_Tigger_normal_02,1073.1859410430839,1123.7074829931971,stop,velar,i-like,tIGer,high,36.39455782312939,86.91609977324265,VC,FALSE,Y,294,2057,oral,legal,Y_SD,3,Lenis,Short
Tigger,58.14058956916108,66.09977324263036,1154.7165532879817,0.05035052923040677,0.05724328888714332,0.1902782931354362,0.21632653061224474,65.05668934240362,305.55555555555566,0.46796860741011176,SD,SD_0008,Tigger,normal,g,I,6,g,SD_0008_Tigger_normal_03,987.5170068027212,1053.6167800453516,stop,velar,i-like,tIGer,high,0,66.09977324263036,VC,FALSE,Y,279,2015,oral,legal,Y_SD,3,Lenis,Short
Tigger,37.23356009070301,97.43764172335591,1226.8253968253969,0.030349518510988348,0.07942258285122814,0.12514290069354492,0.32749028275283865,41.17913832199554,297.5283446712018,0.27647752146826116,SD,SD_0008,Tigger,normal,g,I,6,g,SD_0008_Tigger_normal_04,891.2131519274377,988.6507936507936,stop,velar,i-like,tIGer,high,0,97.43764172335591,VC,FALSE,Y,294,1954,oral,legal,Y_SD,3,Lenis,Short
Tigger,36.938775510204096,56.00907029478458,1175.4875283446713,0.03142421728814214,0.04764752406489322,0.12012388466927222,0.18213996017992773,14.693877551020364,307.50566893424036,0.3974140034154673,SD,SD_0008,Tigger,normal,g,I,_h,6,SD_0008_Tigger_normal_05,837.0408163265306,893.0498866213152,stop,velar,i-like,tIGer,high,14.693877551020364,70.70294784580494,VC,FALSE,Y,298,2070,oral,legal,Y_SD,3,Lenis,Short
Widder,67.61904761904759,44.44444444444446,1070.2267573696145,0.06318198190562957,0.041528063224357495,0.2744845360824742,0.18041237113402073,16.48526077097506,246.34920634920627,0.6033994334277619,SD,SD_0008,Widder,normal,d,I,_h,6,SD_0008_Widder_normal_01,945.8616780045352,990.3061224489796,stop,alveolar,i-like,BIDer,high,16.48526077097506,60.92970521541952,VC,FALSE,Y,315,1891,oral,legal,Y_SD,3,Lenis,Short
Widder,61.995464852607824,37.16553287981856,1103.6507936507937,0.056173080479135516,0.033675083725421676,0.22216804810661508,0.13318706322119278,17.029478458049766,279.04761904761904,0.6252000914703871,SD,SD_0008,Widder,normal,d,I,_h,6,SD_0008_Widder_normal_02,844.1156462585035,881.281179138322,stop,alveolar,i-like,BIDer,high,17.029478458049766,54.19501133786832,VC,FALSE,Y,313,1792,oral,legal,Y_SD,3,Lenis,Short
Widder,62.99319727891145,43.129251700680356,1018.6621315192745,0.06183914698484061,0.042339113594372674,0.2707602339181282,0.18538011695906473,25.351473922902528,232.65306122448976,0.5935897435897427,SD,SD_0008,Widder,normal,d,I,_h,6,SD_0008_Widder_normal_03,887.8798185941042,931.0090702947846,stop,alveolar,i-like,BIDer,high,25.351473922902528,68.48072562358288,VC,FALSE,Y,328,1624,oral,legal,Y_SD,3,Lenis,Short
Widder,62.74376417233566,40.06802721088434,1231.7460317460318,0.05093888070692199,0.03252945508100146,0.22756805658360077,0.1453244510239328,16.984126984126988,275.7142857142858,0.6102779003087785,SD,SD_0008,Widder,normal,d,I,_h,6,SD_0008_Widder_normal_04,868.8321995464853,908.9002267573696,stop,alveolar,i-like,BIDer,high,16.984126984126988,57.052154195011326,VC,FALSE,Y,321,1593,oral,legal,Y_SD,3,Lenis,Short
Widder,48.48072562358266,37.709750566893604,1111.5873015873017,0.043613961363497177,0.03392423655168209,0.1828757163630138,0.14224617226926758,5.351473922902414,265.1020408163266,0.5624835569586933,SD,SD_0008,Widder,normal,d,I,_h,6,SD_0008_Widder_normal_05,882.891156462585,920.6009070294785,stop,alveolar,i-like,BIDer,high,5.351473922902414,43.06122448979602,VC,FALSE,Y,301,1764,oral,legal,Y_SD,3,Lenis,Short
Pudding,45.19274376417229,45.82766439909301,1253.922902494331,0.0360410864769069,0.036547433903577016,0.11185318217532825,0.11342462678190607,8.956916099773252,404.0362811791382,0.49651220727453865,SD,SD_0009,Pudding,normal,d,U,_h,I,SD_0009_Pudding_normal_01,1124.1609977324263,1169.9886621315193,stop,alveolar,u-like,BUD-,high,8.956916099773252,54.78458049886626,VC,FALSE,Y,471,1078,oral,legal,Y_SD,3,Lenis,Short
Pudding,49.07029478458048,41.292517006802655,1163.4693877551022,0.042175836597867805,0.03549084955855692,0.12582126867841156,0.10587824873539148,13.129251700680356,389.9999999999998,0.5430363864491847,SD,SD_0009,Pudding,normal,d,U,_h,I,SD_0009_Pudding_normal_02,931.4852607709751,972.7777777777777,stop,alveolar,u-like,BUD-,high,13.129251700680356,54.42176870748301,VC,FALSE,Y,433,1095,oral,legal,Y_SD,3,Lenis,Short
Pudding,51.15646258503409,43.87755102040808,1174.4897959183672,0.04355632783087177,0.03735881841876622,0.13531669865643015,0.11606285988483662,15.328798185941082,378.0498866213152,0.5382963493199723,SD,SD_0009,Pudding,normal,d,U,_h,I,SD_0009_Pudding_normal_03,953.4580498866213,997.3356009070294,stop,alveolar,u-like,BUD-,high,15.328798185941082,59.20634920634916,VC,FALSE,Y,468,1054,oral,legal,Y_SD,3,Lenis,Short
