kF10,kF11,kF12,kF20,kF21,kF22,word,speaker,initial,session,label,group
-0.0185852214964948,1.02055007075224,0.170884369769916,-0.0716210556093168,0.0554714938540755,0.00480898621761363,code,4,ou,1,ou,dummy
-0.139355356972473,0.792878344556602,0.101791253698555,0.0111259268043954,-0.190656332365209,0.0388824076757365,hoed,4,ou,1,ou,dummy
0.019916041492606,0.762227245729353,-0.319911027899392,-0.535828385602302,0.253193691762175,-0.183988563936207,airflow,4,ou,1,ou,dummy
0.0596983076865197,0.542418092150497,-0.369069069960109,-0.35486856060354,0.403217409158907,-0.371326958755117,torso,4,ou,1,ou,dummy
0.432470240287093,-0.209393892256931,0.11052565877685,0.247651716490596,0.0784244063677962,0.2181607450762,disco,4,ou,1,ou,dummy
0.0125858564872875,0.650150042881974,-0.210284725371357,-0.258554221811978,0.25368284194134,-0.12079418080791,backhoe,4,ou,1,ou,dummy
-1.04082577893724,-0.269815673963496,-0.151745002332325,1.16740734697944,-0.155566083672521,-0.0758960956982393,Sid,4,I,1,I,dummy
-0.645422789718306,0.186774880810751,-0.158021128930437,1.60489670895188,0.0320314074857282,0.022432591265698,kid,4,I,1,I,dummy
-0.737939687843687,0.029599155639864,-0.0923008143607506,1.64543671068843,0.00990969720802232,-0.0130031150484875,hid,4,I,1,I,dummy
-1.36022257800394,0.217360092088342,0.0285190561108309,1.69607119600985,-0.244591482492001,-0.17472474350297,feed,4,i:,1,i:,dummy
-1.48775356372754,0.134793858484099,-0.145579530357482,1.69208896854059,-0.215856014223392,-0.150113448165394,seed,4,i:,1,i:,dummy
-1.57329611107116,0.0594806371950447,-0.0952217011028023,1.86517694854196,-0.0346922538187048,-0.030359255175379,keyed,4,i:,1,i:,dummy
-1.308840116122,0.186519912014246,-0.0241905123569137,1.76782074791251,-0.0344586979749436,-0.0300715809037152,heed,4,i:,1,i:,dummy
-1.03356676077663,0.339315780347023,-0.118228484557867,1.51214785289443,-0.370217712726007,-0.0405126507634014,coffee,4,I:,1,I:,dummy
-1.39893734152718,0.0132928269087776,-0.199546035768354,1.76501929719285,-0.232919847754921,-0.0546415902115955,messy,4,I:,1,I:,dummy
-1.28813056431086,0.0567354742419468,-0.0513078348615335,1.83123540511205,-0.179249111559767,0.00341987086135224,jockey,4,I:,1,I:,dummy
-1.48248721721887,0.0651242961462935,-0.158014394730021,1.33498503548264,0.117337937457316,0.0387510352523368,feud,4,ju,1,ju,dummy
-1.41694255323927,0.0841996564324296,-0.103994702879224,1.49313966247427,0.068755137671745,-0.0280666798706577,queued,4,ju,1,ju,dummy
-1.46732867929525,0.0755660841156576,-0.117852483977352,1.44262093957927,0.185349143830244,0.00583868929541235,hewed,4,ju,1,ju,dummy
-0.14156152915854,2.0436020281175,1.40745979918698,1.41715320576419,0.463820702563933,0.0068661411228768,curfew,4,ju,1,ju,dummy
-0.366306424758503,-1.59412780689898,1.44644015923676,1.77587781279219,-0.0414538786980314,0.122588382606753,rescue,4,ju,1,ju,dummy
-1.19340749399941,0.36127651759545,0.0360966473783993,0.889901658336252,-0.116133885403251,-0.0481651465136412,food,4,u,1,u,dummy
-1.2817967151315,0.151706117348601,-0.0298625897181008,1.24019876071999,-0.0839774894814527,-0.131078281277509,sued,4,u,1,u,dummy
-1.32406982089033,0.122108831053263,-0.0617754431168683,0.892888328938202,-0.170443485085327,0.0969593777437119,cooed,4,u,1,u,dummy
-1.20038184478117,0.272359663257795,0.000813690954926545,0.748764108030156,-0.185037502092644,0.0741532878668315,whod,4,u,1,u,dummy
0.237900086844946,0.747948139690666,-0.0853613122069958,0.148860061773386,-0.123901907033784,-0.0829289080260529,tofu,4,ou,1,ou,dummy
0.0568516338980466,0.680783424791623,-0.550547050145999,-0.553007529684835,0.110164196284314,-0.346584558140169,flow,4,ou,1,ou,dummy
-0.0770843678496202,0.496774080855273,-0.594610781210513,-0.302636553797347,0.206577052592114,-0.135032840294099,sew,4,ou,1,ou,dummy
-0.032889757283573,0.897487195652478,0.209593416478934,-0.145384873731893,0.0036332710666566,0.176973036546903,code,4,ou,1,ou,dummy
0.00817351211515377,1.07890399442953,0.268949031998832,-0.11366596888948,0.0840433507588532,0.183412707890873,hoed,4,ou,1,ou,dummy
0.819333208140608,-0.297345378392667,0.433923747934617,-0.2325771333206,-0.159457113796339,0.0906073190842605,airflow,4,ou,1,ou,dummy
0.47901335672863,-0.140461628808488,0.332998273801017,-0.118713210681922,-0.112243565432814,0.135311999704111,torso,4,ou,1,ou,dummy
0.387350460739792,-0.365824600832623,0.366798813883184,0.381102641681597,0.0874654803341771,0.211187139858239,disco,4,ou,1,ou,dummy
-0.0649860042486089,0.365626256710457,-0.161391227857995,-0.353062666751198,0.266588950683581,-0.0504612914572494,backhoe,4,ou,1,ou,dummy
-0.704064269760855,0.0887532747674808,-0.355015523453957,1.13696182882778,-0.182371090946462,-0.0784668148810187,Sid,4,I,1,I,dummy
-0.689403899750218,0.00809072631498532,-0.247106313641054,1.17074130486069,0.022149294686636,0.00448161590168842,kid,4,I,1,I,dummy
-0.51618379972162,0.196050023168124,-0.14191852776101,1.43000283509817,0.0394924635381546,0.0116276430080863,hid,4,I,1,I,dummy
-1.33702218662788,0.0659924081118813,0.046355434697912,1.57009852356637,-0.270555839065259,-0.189015999480601,feed,4,i:,1,i:,dummy
-1.56646409397883,0.0832861697691778,-0.0715388104357622,1.60996710322961,-0.264753575667739,-0.162330282613543,seed,4,i:,1,i:,dummy
-1.37324611058621,0.0870739528610484,0.0501163855854743,1.75057214637412,-0.113479355390969,-0.0767410517533903,keyed,4,i:,1,i:,dummy
-1.36171708174289,0.0865926727694729,-0.00998134998615743,1.93771368494436,-0.0193203003352682,-0.0338189623244854,heed,4,i:,1,i:,dummy
-0.893652744073174,0.295955522798637,-0.0765372210748098,1.45560948382496,-0.371066017404806,-0.124107244380162,coffee,4,I:,1,I:,dummy
-1.20394018701676,0.298510893398854,-0.107108746722725,1.92687832183031,-0.327479930595194,-0.0796270140923139,messy,4,I:,1,I:,dummy
-1.33310801016873,0.202735745902481,-0.141368616754035,1.97955022585694,-0.15653152016846,0.0254063436951198,jockey,4,I:,1,I:,dummy
-1.37737378757949,-0.0634822452353278,-0.0870149170410999,1.48160972480162,-0.0313102644595666,0.0237488135056518,feud,4,ju,1,ju,dummy
-1.36577359189146,0.170648367813143,-0.0818207741655104,1.31831524607641,0.120862993195441,0.0678584620886604,queued,4,ju,1,ju,dummy
-1.43978711039177,0.0602296924390394,-0.0732749899585098,1.31301332694582,0.280141163821761,0.0234090229884422,hewed,4,ju,1,ju,dummy
-1.29595891722916,0.0891348316777631,-0.188753297822276,1.5553735429242,-0.00993907028529162,-0.0243688752087785,curfew,4,ju,1,ju,dummy
-1.51123862248245,0.0924967936167245,-0.369872161103665,1.44116233300623,0.219621616590665,-0.109246090127574,rescue,4,ju,1,ju,dummy
-1.34079402939761,0.330868758387731,-0.00875863671588887,0.610798448208301,-0.158353464580932,0.136007388203381,food,4,u,1,u,dummy
-1.27169102318242,0.155408379575248,0.0740669523765859,1.23538304378041,-0.295080248816814,0.0307741221264342,sued,4,u,1,u,dummy
-1.20265918381195,0.141762590919088,-0.0214874800792279,0.657589620972182,0.141614009296094,-0.0340781932149706,cooed,4,u,1,u,dummy
-1.412316708333,0.0851896768993822,-0.0116884325061801,1.4188433371901,0.178672077784496,-0.0723212237288449,whod,4,u,1,u,dummy
0.317962787145756,0.68260142713412,-0.0566980093468444,0.117997798886571,-0.138117509785732,-0.118642388551831,tofu,4,ou,1,ou,dummy
0.675576181822709,-0.0262997863765811,0.165723397752729,-0.283582058406612,-0.321059139461786,0.136229190701285,flow,4,ou,1,ou,dummy
-0.0318222546128954,0.598009319603588,-0.690006218063051,-0.341810558901992,0.218643548393274,-0.264581524350618,sew,4,ou,1,ou,dummy
0.986859960592259,-0.241875854825606,1.43417892076916,0.255037359296969,-0.363493527788196,0.540801055558933,code,4,ou,1,ou,dummy
-0.281333212172576,0.805817733749514,0.18940240628608,-0.142560270526948,-0.148836308287815,0.102515196185199,hoed,4,ou,1,ou,dummy
0.403718835023513,0.0875803978127242,0.0545040507576387,-0.476002363622158,-0.0768184577594816,0.128911775372952,airflow,4,ou,1,ou,dummy
0.339953342161712,-0.240010640821659,0.476833397276491,-0.224473763470349,-0.0324465833401305,0.212569998313824,torso,4,ou,1,ou,dummy
-0.188104645600077,0.496464029654838,-0.386258641184578,0.0353434264140044,0.267819190141117,-0.0432143327863074,disco,4,ou,1,ou,dummy
0.21590953182899,0.543868768660016,-0.26703967472652,-0.344912991930374,0.377446985023876,-0.0784432134581839,backhoe,4,ou,1,ou,dummy
-0.719863309286881,0.00567647101997158,-0.340757847825195,1.17166740427214,-0.154784835123408,-0.148402303248659,Sid,4,I,1,I,dummy
-0.704775938207973,-0.0252040674718474,-0.13332548011185,1.49246824040096,0.0184012613389492,-0.0842493253653234,kid,4,I,1,I,dummy
-0.569131932187223,0.205765236327808,-0.165259673352978,1.32489055189776,0.0134551450872987,-0.035051093904522,hid,4,I,1,I,dummy
-1.39694466987525,0.308339379106173,0.0109666639239665,1.62883637873805,-0.168970499503425,-0.226490558001471,feed,4,i:,1,i:,dummy
-1.3713957726237,0.000127628511089077,-0.0211312400054326,1.78143440926093,-0.286646590438537,-0.122188832310662,seed,4,i:,1,i:,dummy
-1.4020686826945,0.117562397351274,0.0183610338569831,1.79483969824178,-0.043658938654049,-0.0735292228099357,keyed,4,i:,1,i:,dummy
-1.47344902794046,0.0678888756027391,-0.0485126847686249,1.90011404883919,-0.0293288400160208,-0.0846004748903229,heed,4,i:,1,i:,dummy
-1.16778742990315,0.306511224321062,-0.253932332315038,1.55261839717512,-0.409878390697897,-0.0571675944609909,coffee,4,I:,1,I:,dummy
-0.0136747092113784,-1.48225684889044,1.43788589935666,1.8717754068486,-0.353664132084223,0.0103148244436315,messy,4,I:,1,I:,dummy
-1.24237028316115,0.16273336248769,-0.20566845347371,1.85267460648729,-0.206767291690411,0.0433695203630915,jockey,4,I:,1,I:,dummy
-1.48939040115591,-0.111497801028212,-0.0648598881917003,1.50284055380928,0.288282658096098,0.0556796613213198,feud,4,ju,1,ju,dummy
-1.38925865064637,-0.0191521780534337,0.00827996193915884,1.52469649991968,0.128395292066401,-0.0724289043155704,queued,4,ju,1,ju,dummy
-1.35353289460103,0.0555718458176645,-0.00736143597317708,1.45403511482548,0.122890564686434,-0.065776549705261,hewed,4,ju,1,ju,dummy
-1.46989068570487,0.169470560694972,-0.278910779826428,1.37675211893937,0.231689684180778,-0.141162562581612,curfew,4,ju,1,ju,dummy
-1.57286911000289,0.274886079339284,-0.315536928783674,1.67088129201822,-0.0107164820707756,0.0110507640026552,rescue,4,ju,1,ju,dummy
-1.11384296161158,0.376512412522298,-0.0333361545078721,1.00015379327025,-0.272013478897351,-0.171648707706287,food,4,u,1,u,dummy
-1.28293538464689,0.171934453476813,0.0457194461307461,1.15914190973218,-0.0943910570631838,-0.258932431757063,sued,4,u,1,u,dummy
-1.19881617419751,0.148121791793544,-0.0379237424759224,1.1546734800719,-0.128895944582107,-0.130224935326839,cooed,4,u,1,u,dummy
-1.23881194092556,0.0722230156206918,0.0297413312082176,1.31942656537016,0.241405717482608,0.0482897575587777,whod,4,u,1,u,dummy
0.220677710424682,0.600065823346363,0.0193678801444657,0.000383173631490307,-0.179393661501035,0.0206174176616053,tofu,4,ou,1,ou,dummy
0.170291584368706,0.578993718959616,-0.30150866197064,-0.600331209610304,0.123969581460249,-0.248643580443213,flow,4,ou,1,ou,dummy
-0.100142425536254,0.299771182694999,-0.796402645990112,-0.34194947381371,0.262577164716282,-0.179621024935292,sew,4,ou,1,ou,dummy
-0.0916024041708338,1.08116465535273,0.00179319785223083,0.0864641139264488,0.0104322164142976,0.127202530070259,code,4,ou,1,ou,dummy
-0.121634812639227,0.883283360598596,0.267529859390073,0.051619623570367,-0.271884984984799,0.0759437397471067,hoed,4,ou,1,ou,dummy
0.0910117193597258,0.571663114411918,-0.243538972647582,-0.52545607219398,0.137399243912488,-0.0981013675007329,airflow,4,ou,1,ou,dummy
0.305508589321186,-0.193373852523387,0.261401325457483,-0.297218872240322,0.0998706635939453,0.0210510159151942,torso,4,ou,1,ou,dummy
0.28316220008167,-0.444391508738172,0.340084509100326,0.284973522772327,0.0112966882054294,0.253067864145575,disco,4,ou,1,ou,dummy
-0.214436378143455,0.640211399686617,-0.215705765461514,-0.0731028146676486,0.295531509763906,-0.0643303689253004,backhoe,4,ou,1,ou,dummy
-0.696307083687265,0.032629998135032,-0.166191389165561,1.24216672196933,-0.122606650008957,-0.0633492095066574,Sid,4,I,1,I,dummy
-0.715735632293595,0.206111288126258,-0.0911223943275234,1.46061042064683,-0.0137323868930464,-0.0492562448323578,kid,4,I,1,I,dummy
-0.487574728147464,0.0937587299886958,-0.188372760047977,1.45019180226793,0.0330336957294044,-0.0473261177243639,hid,4,I,1,I,dummy
-1.27795370551706,0.166784191419035,0.00795172941596349,1.64858544868738,-0.249312621656866,-0.168074405250002,feed,4,i:,1,i:,dummy
-1.5025562674276,0.0694568552894181,0.0109621730713316,1.83480088784616,-0.181310038381219,-0.114642776553614,seed,4,i:,1,i:,dummy
-1.52162898181037,0.0817659418529265,-0.00411903941339633,1.8379727783304,-0.0172349878746295,-0.0909780981195888,keyed,4,i:,1,i:,dummy
-1.43288392645472,0.120508604466468,-0.0483510511882491,1.87101137483414,-0.0137506498563069,-0.0703388849763342,heed,4,i:,1,i:,dummy
-1.17846245660992,0.492620662144198,-0.288350399859952,1.63837520267606,-0.371941895536806,-0.0370517469212743,coffee,4,I:,1,I:,dummy
-1.23774443825488,0.302544249025845,-0.242333478886344,1.61246757164054,-0.177770014739361,-0.079869490753462,messy,4,I:,1,I:,dummy
-1.28307771833632,0.308987703348494,-0.210380001336874,1.77564628793933,-0.20423751129139,0.0662629153587876,jockey,4,I:,1,I:,dummy
-1.52703766200847,-0.0498098189237477,-0.0464005588687126,1.44588544000466,0.219325144881795,-0.0158377354060033,feud,4,ju,1,ju,dummy
-1.44590745903699,0.0241549417158578,-0.0518161409065926,1.44658001456325,0.249768326780832,-0.012895416120688,queued,4,ju,1,ju,dummy
-1.4466191274841,0.0350628022326787,-0.0379746172572879,1.37661320402765,0.178452390124489,0.0878041779029508,hewed,4,ju,1,ju,dummy
-1.28990973542865,-0.0241677614844189,-0.317889738128777,1.56387050502432,0.0833850257157761,-0.00364557250067778,curfew,4,ju,1,ju,dummy
-1.52874566628156,0.164704451989075,-0.243848694554947,1.59132935257403,0.231263631115112,-0.134609397899003,rescue,4,ju,1,ju,dummy
-1.33033250322497,0.334821273303362,-0.0633860498753079,0.788354857869957,-0.262384141808297,-0.0899843516235467,food,4,u,1,u,dummy
-1.20607519235811,0.0662730478693778,0.0671260294114053,1.14846861401514,-0.100450046676224,-0.141131049388126,sued,4,u,1,u,dummy
-1.30264860063207,0.0468560449446794,0.0770818433561511,1.47318222015736,0.0646173156269082,-0.0504712069296531,cooed,4,u,1,u,dummy
-1.29930375893061,0.135870428736141,0.00284752445849247,1.08331752041911,-0.083681215607601,0.0276291836142326,whod,4,u,1,u,dummy
0.140259175900313,0.599984241113066,0.00248470264360454,0.18810352433389,-0.117328112540499,-0.0358087390162896,tofu,4,ou,1,ou,dummy
0.049450282048016,0.620154056127997,-0.34768125479576,-0.603109507844676,0.128510546918138,-0.210971763838139,flow,4,ou,1,ou,dummy
0.809369849880952,1.49755243958178,0.532092537520623,0.0115195190542647,0.873988299400742,0.448759990389798,sew,4,ou,1,ou,dummy
-0.119926808366143,1.19245499397332,0.199575812104837,0.152680221845648,-0.0408636848517674,0.135038512248588,code,4,ou,1,ou,dummy
-0.326595325409301,0.759165528784205,0.192090011531601,-0.199029182140559,-0.107038093616201,0.130696815939661,hoed,4,ou,1,ou,dummy
-0.123912151670005,0.724295160677612,-0.517149561887972,-0.540551492600734,0.147663918973634,-0.145360926114454,airflow,4,ou,1,ou,dummy
0.814920863768475,1.31984116104621,0.424573016962147,0.152124562198773,0.616601360796557,0.396400341704759,torso,4,ou,1,ou,dummy
-0.159495574025921,0.711201481127984,-0.613804857952172,-0.0321229157106619,0.326572716312042,-0.0252345997621252,disco,4,ou,1,ou,dummy
-0.189314481960178,0.272740671917717,-0.193424550461075,-0.225886065072821,0.305873136060801,-0.0420244155163468,backhoe,4,ou,1,ou,dummy
-0.720005642976305,0.174313308654772,-0.220884914120008,1.17801118524063,-0.191449657667296,-0.131866617233203,Sid,4,I,1,I,dummy
-0.784482804285224,-0.0669738681458373,-0.139413073990383,1.47223296826062,-0.013367938004169,-0.0258681305585076,kid,4,I,1,I,dummy
-0.634036094564413,0.117216651626986,-0.131015215967574,1.42833585615754,0.0159680038579302,-0.0409662696175034,hid,4,I,1,I,dummy
-1.24753896381328,0.255580246388599,0.250717572473948,1.97157014924843,-0.189966249297065,-0.286987289637578,feed,5,i:,1,i:,dummy
-1.14243488095625,0.337464096211614,0.050355428363254,1.4499864919734,-0.298531775538455,-0.284446465566247,seed,5,i:,1,i:,dummy
-1.21808915408016,0.125008618814641,0.0981760657871859,1.7184897816864,0.070657973468644,-0.273974776980015,keyed,5,i:,1,i:,dummy
-1.38489760018752,0.218519837461135,0.00617599585979431,1.82654342660518,-0.122417633136568,-0.147911636744268,heed,5,i:,1,i:,dummy
-0.914143498739421,0.418281468233923,-0.177481230874294,1.40343815593465,-0.293922013412469,-0.144096466867708,coffee,5,I:,1,I:,dummy
-0.933407659993412,0.510689196466259,-0.25284015480848,1.31523395160897,-0.255824461139293,-0.0126600486642056,messy,5,I:,1,I:,dummy
-1.27359355738668,0.208588429938003,-0.107219967066573,1.52428210940462,0.0183002882777895,-0.0610231444367648,jockey,5,I:,1,I:,dummy
-1.56314644857214,0.15802613319691,-0.182278616095255,1.45021946662825,0.00268573387647144,-0.0609821318944641,feud,5,ju,1,ju,dummy
-1.41198552041822,0.156971456957842,-0.0534915145805946,1.4347499495463,0.0736034128892123,-0.0665247269148106,queued,5,ju,1,ju,dummy
-1.65526013916594,0.31366788103049,-0.220322653697895,1.4612158703371,0.10397477254425,-0.11365765620813,hewed,5,ju,1,ju,dummy
-1.43051159120271,0.159992197431035,-0.215017949252755,1.40145787136844,0.043947112870014,0.0305842526835204,curfew,5,ju,1,ju,dummy
-1.37987858499491,0.177694084688151,-0.337440518707378,1.56414407284921,0.0500617014481578,0.0701438959785955,rescue,5,ju,1,ju,dummy
-1.10368513130742,0.329121819251291,0.0568983066376723,0.595202483333911,-0.228812609021361,-0.00133866639372644,food,5,u,1,u,dummy
-1.18598221865685,0.271142538382608,0.0149833361985617,1.09143849816141,-0.143692933135991,-0.143504589884498,sued,5,u,1,u,dummy
-1.30156718618079,0.310500438706546,0.0483449188062841,0.976908157837846,-0.0607239826033613,-0.017814575726936,cooed,5,u,1,u,dummy
-1.34983830288619,0.279878404935673,0.0417274409604124,0.933947631483765,-0.148631685407625,-0.00353049958086958,whod,5,u,1,u,dummy
-0.040465809990423,0.542389449753157,-0.134413544794505,0.458213386282938,-0.322371879703235,-0.0556353565909648,tofu,5,ou,1,ou,dummy
0.459221437862134,0.2484607781689,-0.0919909553993488,-0.134940084961579,-0.146771588154052,-0.134639973736005,flow,5,ou,1,ou,dummy
0.212034939626061,0.588654246651165,-0.302331735516879,0.00866549228709335,-0.0920362859789553,-0.0270663419497311,sew,5,ou,1,ou,dummy
-0.260416769901888,0.493358666129136,-0.310680772572874,0.0682138140663938,-0.219356497884651,0.164707029643224,code,5,ou,1,ou,dummy
-0.148965109007152,0.897749665608112,-0.109659109288538,0.236794274314836,-0.300417159375325,0.0810083561411668,hoed,5,ou,1,ou,dummy
0.429845437175972,0.126520088449789,-0.000996899758283375,-0.23672671166493,-0.178528144383544,-0.057474891515947,airflow,5,ou,1,ou,dummy
0.290936810815778,0.207536409353339,-0.412910217745011,-0.112807492750963,-0.00460083325497814,0.0104062035915346,torso,5,ou,1,ou,dummy
0.385560009005879,-0.0606453185803073,-0.321985897972798,0.475406915810765,0.125368317666519,0.156942986789807,disco,5,ou,1,ou,dummy
0.202365954475591,0.270017907924429,-0.369227633105856,0.123335617403571,-0.0144316038444256,0.0272482781741934,backhoe,5,ou,1,ou,dummy
-0.527015047485852,0.216160383867638,-0.170791888264681,1.18262477806915,0.0806622344721525,-0.0913299060361632,Sid,5,I,1,I,dummy
-0.708437684889336,-0.188748407240936,-0.210247731916874,1.37261560909818,0.250563179781882,-0.00807140174258759,kid,5,I,1,I,dummy
-0.669687935240504,-0.0240230898905235,-0.0666807011695077,1.49995955543842,0.0692593640834304,-0.0740330056168401,hid,5,I,1,I,dummy
-1.15941096175479,0.334272208161489,0.0218351050723434,1.07368582946195,-0.237354924685584,-0.1155074790134,feed,5,i:,1,i:,dummy
-1.22805337541844,0.302327285338797,0.110534881435714,1.39020519553925,-0.166580679385774,-0.144036766850609,seed,5,i:,1,i:,dummy
0.156235300131743,-1.50285128824999,1.88748466959608,2.15706456943888,-0.127422343362099,-0.00852366577204945,keyed,5,i:,1,i:,dummy
-1.49206833635914,0.0866927056167709,-0.0305946092187541,1.71101129526576,-0.0239441932415808,-0.0661006227284447,heed,5,i:,1,i:,dummy
-1.0221261344275,0.419426972176223,-0.0602348155570231,1.42619977971336,-0.309826805685359,-0.0816009855993038,coffee,5,I:,1,I:,dummy
-1.13874442860875,0.15942709093519,-0.0115959780298179,1.65640203616925,-0.34394334992894,-0.0327958426053118,messy,5,I:,1,I:,dummy
-1.20738684227239,0.196641912363818,-0.253621497046632,1.57868169131176,-0.13049270952366,0.0702405003905351,jockey,5,I:,1,I:,dummy
-0.00754697505065324,-1.94618520857116,1.97835628060501,1.47347033718214,-0.243267136752574,0.251222305303856,feud,5,ju,1,ju,dummy
-1.42290925936685,0.0210947760779384,-0.0468702259228298,1.36807260332863,0.0841938478265743,-0.0593549323203098,queued,5,ju,1,ju,dummy
-1.52948952316287,0.187055513387755,-0.211814924692268,1.48688967730142,0.123920117072407,-0.114810144356554,hewed,5,ju,1,ju,dummy
-1.14332058951966,-0.0137054538698363,-0.0559021581973579,1.19678963708395,-0.0251950030733592,0.0106390578985507,curfew,5,ju,1,ju,dummy
-1.25484605946134,-0.0567895251223442,-0.126814548353815,1.39001881581537,0.0594718883328621,0.0504603099730851,rescue,5,ju,1,ju,dummy
-1.03061417482677,0.135998219730177,0.0266711989546676,0.798938818999006,-0.125531998008697,-0.20122115411248,food,5,u,1,u,dummy
-1.18922981672265,0.458846443664401,0.0824572566654441,0.956592767935048,-0.14462737731505,-0.0772342786025316,sued,5,u,1,u,dummy
-1.41921880701934,0.0988554607770316,-0.0899952273553156,0.683150415539255,-0.183579651851136,0.200511333504879,cooed,5,u,1,u,dummy
-1.31957659363663,0.173455398991967,0.0304818337988779,0.609646911934524,-0.106927447050232,0.079533168283264,whod,5,u,1,u,dummy
-0.232074095873028,0.490481909922119,-0.109218992290976,0.00330707522557576,-0.244370193094821,-0.0786385859467567,tofu,5,ou,1,ou,dummy
0.707957926084161,0.368852861684315,-0.213262930282434,-0.323183606079242,-0.244099391286684,0.0108596111844652,flow,5,ou,1,ou,dummy
0.0784405646462787,0.356591210496024,-0.637759904411462,0.010389504732973,0.128973437161603,0.0784611147457808,sew,5,ou,1,ou,dummy
-0.512843710471423,0.71951070606857,-0.292972691589589,0.126224503123693,-0.339786738288254,0.0869398696712154,code,5,ou,1,ou,dummy
-0.412906260900911,0.477452179645142,-0.0883187782749933,-0.107915024999142,-0.22517860751393,0.064625652203216,hoed,5,ou,1,ou,dummy
0.554287490333936,0.191292539647466,-0.185655206133441,-0.198961520113973,-0.273508714742355,-0.01666119522576,airflow,5,ou,1,ou,dummy
0.0540097701057769,0.319256414811094,-0.237916337034299,0.0303787301189823,-0.253714154643856,0.0749053504235797,torso,5,ou,1,ou,dummy
0.214913492457117,-0.0112178617641967,-0.465478592258805,0.382822787973934,0.157293424883821,0.186768967411657,disco,5,ou,1,ou,dummy
0.21137065820351,0.0236159299713511,-0.284087315192179,0.00193252476196915,-0.0303904157905685,-0.017327289276521,backhoe,5,ou,1,ou,dummy
-0.434753738798157,0.00297607810278608,-0.264093929507789,0.835376055017326,0.0566645583759057,-0.117674917229916,Sid,5,I,1,I,dummy
-0.75287073115333,-0.361168918580652,-0.548818481075987,1.22120538091208,0.329784349123003,-0.174926436283001,kid,5,I,1,I,dummy
-0.934293368556814,-0.200211631055354,-0.291611117760398,1.17507639925206,0.173956694756103,-0.0695790814428439,hid,5,I,1,I,dummy
-1.07674482917062,0.425527008815368,0.0688924614597703,1.64615115135591,-0.122127502563764,-0.163476206504443,feed,5,i:,1,i:,dummy
-1.14981578565127,0.356286176354429,0.127673184485136,1.69500593647766,-0.12791859783163,-0.302316907928738,seed,5,i:,1,i:,dummy
-1.31212187989466,0.204170223521698,0.0856721767176072,1.80247714475932,-0.0374147927960521,-0.101123082441028,keyed,5,i:,1,i:,dummy
-1.41848071654984,0.286985741250873,0.01501985248383,1.7318858243402,0.0411314430048382,-0.162806821327014,heed,5,i:,1,i:,dummy
-0.992823942788288,0.331054114255995,-0.14827312656603,1.34654574522062,-0.290937874011,-0.0579609549824736,coffee,5,I:,1,I:,dummy
-0.904917367870652,0.312965087431071,-0.317285565530418,1.44080729057236,-0.348555277555995,-0.0465158897772763,messy,5,I:,1,I:,dummy
-1.29116011056082,0.0618146337467353,-0.0471568259758363,1.57136628714952,-0.0654094216094747,-0.00557588630923352,jockey,5,I:,1,I:,dummy
-1.4734684565277,0.0149064868306503,-0.0778304579862307,1.54657778387363,0.142493700873094,-0.103602676246534,feud,5,ju,1,ju,dummy
-1.29758149764548,0.0215586529354677,-0.0797241549938824,1.49695418239087,0.00965652002097029,-0.0602370459371106,queued,5,ju,1,ju,dummy
-1.55207509152962,0.0647271755464718,-0.169524018249407,1.62483397043727,0.122363119297853,-0.124686841586607,hewed,5,ju,1,ju,dummy
-1.15424432846828,-0.200412205838682,0.0247806902828745,1.44574635325515,-0.0622929905663945,0.0466435270341406,curfew,5,ju,1,ju,dummy
-1.43929486778978,-0.0582800173370677,-0.0410380181723777,1.57581610305712,0.0512532628775136,0.0567649492547754,rescue,5,ju,1,ju,dummy
-1.00352625459606,0.321238199482376,0.0203011544200742,0.725481910325244,-0.142396441944793,-0.0349158755104802,food,5,u,1,u,dummy
-1.28643633155601,0.252312491426926,-0.0538820684660864,1.14586137753405,-0.136224936232685,-0.037233562042554,sued,5,u,1,u,dummy
-1.19114885194336,0.160057047774432,-0.0786526262567532,0.905291748937388,-0.0376982086773261,0.0090670633038559,cooed,5,u,1,u,dummy
-1.10272561369707,0.289872405158869,-0.167414791133742,0.574374549190447,0.018957109101487,0.00322666646663832,whod,5,u,1,u,dummy
-0.472248734648837,0.534884439448648,-0.0615831234329135,0.747567907604891,-0.111970369484706,-0.114349143687651,tofu,5,ou,1,ou,dummy
0.373455325306053,0.112019643720176,-0.0971644354703122,-0.332339510014792,-0.219986872638558,0.00386016826033878,flow,5,ou,1,ou,dummy
0.086116705529095,0.390378378154574,-0.314513378626709,-0.00573234138254969,-0.154294017704364,0.0886680715432409,sew,5,ou,1,ou,dummy
-0.0770750972777003,0.665741772140442,-0.115930395248061,0.351860456344556,-0.260230798570499,-0.00999820530295783,code,5,ou,1,ou,dummy
-0.624516798507009,0.0882755498570038,-0.486590898920461,0.137034527108668,-0.359078237188001,0.0446293025806054,hoed,5,ou,1,ou,dummy
0.687291392938117,0.0265286201207417,-0.110202074511451,-0.208210613911462,-0.206444477426495,-0.0200056951088472,airflow,5,ou,1,ou,dummy
0.432650180960078,0.10206966573491,-0.186685153779568,-0.00191155704303274,-0.175293756972661,0.0642366575416306,torso,5,ou,1,ou,dummy
