spk age word phoneme DCT0 DCT1 DCT2
brwa younger cooed u: 16.8878258716664 -0.322422686200066 0.177438891794091
brwa younger cooed u: 17.2062320391618 0.366434713905084 0.0665296125364954
brwa younger cooed u: 16.9869542711983 -0.154066026595101 0.289468986639471
brwa younger cooed u: 17.1016455962978 -0.0777602261103985 -0.247663771815979
brwa younger cooed u: 17.8510387851316 -0.322904123884119 0.0528187123207435
brwa younger cooed u: 17.4239930094157 0.075335946552626 -0.0326241258683731
brwa younger queued ju: 17.6286249812119 0.358289179507079 -0.0930563244795839
brwa younger queued ju: 17.6570829089552 0.267940737311145 0.0336935939894193
brwa younger queued ju: 17.9653300151703 0.556304773587456 -0.04695051577896
brwa younger queued ju: 17.6824521703381 0.381526570804737 0.374331043599012
brwa younger queued ju: 17.8327894505139 0.126509010555636 -0.130231377548094
brwa younger queued ju: 17.7170430980244 0.125137478414375 -0.14418535899403
brwa younger queued ju: 17.6734529460303 0.0670604916903701 -0.036734307966131
brwa younger queued ju: 17.597496388494 0.440575284804839 0.0241003222332027
brwa younger queued ju: 17.9196023866023 0.096410147038902 -0.135104017423258
brwa younger queued ju: 17.3731217304644 0.141559021931146 0.256613927318625
brwa younger feed i: 18.0391958771685 0.00239693721718874 -0.172040038112174
brwa younger feed i: 18.5268048951838 -0.264082622121192 -0.251658024055456
brwa younger feed i: 18.2408020544513 -0.327276735532599 0.0422451095054163
brwa younger feed i: 18.275106242209 -0.154586914301039 -0.124112464033239
brwa younger feed i: 18.2147505807923 -0.0796580230050267 -0.14724690861065
brwa younger feed i: 17.9442157430306 -0.239708115017852 0.167680029854879
brwa younger feed i: 18.7885670810834 -0.352920561726851 -0.276043393193502
brwa younger feed i: 18.7123831308901 -0.0101701206662965 -0.358211078812895
brwa younger feed i: 18.1651466707286 -0.216958579921197 -0.0569404344930492
brwa younger feed i: 18.3059537433148 -0.209006913457732 -0.130827823319942
brwa younger food u: 17.1615203363166 -0.30783901007299 -0.0541233932566614
brwa younger food u: 17.2726059621847 -0.43400082261201 -0.398777923320185
brwa younger food u: 17.1737732444853 -0.168477018572567 -0.117730087258034
brwa younger food u: 16.7962420649859 0.0353099363571264 -0.149716694403871
brwa younger food u: 17.0944374440276 -0.0971376452916383 -0.11122404463051
brwa younger food u: 16.523246947209 0.0787911672438903 -0.0098116662244292
brwa younger food u: 16.9957427405808 0.100157429618171 -0.123552201364599
brwa younger food u: 16.9350713394603 -0.537143178909152 0.225208086676379
brwa younger food u: 17.1683230748834 -0.131906170387187 0.121487707877116
brwa younger food u: 16.9375047373072 -0.128047122465192 -0.0344974852702098
brwa younger feud ju: 17.330104673532 0.300971143031875 -0.168110292781992
brwa younger feud ju: 18.2367437043155 -0.179142367007285 0.206745963122662
brwa younger feud ju: 17.5642356080437 0.109875796901107 -0.00310687884062236
brwa younger feud ju: 17.8506142815491 -0.141581793605763 -0.022744275994835
brwa younger feud ju: 17.5746711933648 0.28018663104678 -0.120968338279664
brwa younger feud ju: 17.5536096394199 0.594929523648683 0.0973704832183168
brwa younger feud ju: 17.9102581145909 0.292135037161816 -0.001515418237667
brwa younger feud ju: 17.6104376841412 0.276825306709006 -0.212110827810032
brwa younger feud ju: 17.7416398202055 0.201974702953134 0.232335927870807
brwa younger feud ju: 17.6639521985517 0.0178910389443325 0.0176000433750117
cajo younger seep i: 21.1787943816792 -0.235499908016029 -0.224251800538826
cajo younger seep i: 21.2512193221663 -0.729473931810839 -0.413710222642073
cajo younger seep i: 21.1088937828517 -0.698230778252772 -0.421640027095632
cajo younger seep i: 21.7128046249359 -0.45810362016654 -0.311218562294095
cajo younger seep i: 21.20343749216 -0.821377264217327 -0.309888916831802
cajo younger seep i: 21.5549243414249 -0.775621667242885 -0.337566803971507
cajo younger seep i: 20.9556949692198 -0.739732832016431 -0.186042485124748
cajo younger seep i: 21.3404715265275 -0.430342469310186 -0.23520168564289
cajo younger seep i: 21.3110742044224 -0.428431792749954 -0.364008457333793
cajo younger seep i: 20.8603134092237 -0.812077807761318 -0.227537118065653
cajo younger soup u: 18.6122345464343 -0.256067928298339 -0.269475089173205
cajo younger soup u: 19.1831130612616 0.260112255767145 -0.551828776711497
cajo younger soup u: 19.4148708597705 0.0832458849519113 -0.182974511237448
cajo younger soup u: 19.1339448590871 -0.333323345821306 -0.0868232433437148
cajo younger soup u: 19.6909980070543 -0.676101604724976 0.0260498477432305
cajo younger soup u: 18.251440002506 0.267048042525422 -0.453207290016164
cajo younger soup u: 18.4612332449894 0.240231541615559 -0.704912854524309
cajo younger soup u: 18.9907274488512 -0.0776913943355828 -0.345282902611918
cajo younger soup u: 19.5714364717082 -0.616695810470709 -0.284941887816171
cajo younger soup u: 18.7054312534399 -0.0290995222989755 -0.356139688873951
cajo younger heed i: 21.4956031848538 0.120868068791833 -0.0875777347915873
cajo younger heed i: 21.5390197263727 0.265304108746267 -0.239388464180185
cajo younger heed i: 21.4040196334045 0.296482436829431 -0.153086644625164
cajo younger heed i: 21.567172520133 0.0649218979461161 -0.145622919352239
cajo younger heed i: 21.3365957228798 0.176649852280456 -0.271836114205124
cajo younger heed i: 21.4343571156051 0.122937806566714 -0.174873509725068
cajo younger heed i: 21.6147928545885 0.0742633728019429 -0.222250934142894
cajo younger heed i: 21.4495376787878 -0.0215686870500811 0.0881045813210709
cajo younger heed i: 21.9371052979589 -0.0255874886026076 -0.0298325190649853
cajo younger heed i: 21.4430746929401 0.0693440495529742 -0.0566214533668848
cajo younger who'd u: 19.4618749582141 0.0695914473852757 0.03718472859927
cajo younger who'd u: 18.3306858755721 -0.468801040245685 0.2207044153184
cajo younger who'd u: 18.4209833809701 -0.186587408155417 0.148245697926075
cajo younger who'd u: 18.4148363243096 -0.261381455525923 0.0361103802024798
cajo younger who'd u: 17.8157648621541 0.0738265932324156 0.155404484190888
cajo younger who'd u: 18.9872334039631 -0.0248181321069899 0.210970477032729
cajo younger who'd u: 18.4601879192194 -0.538955436223053 -0.078135541453771
cajo younger who'd u: 18.3209587934544 -0.209460865444951 0.0939993728142243
cajo younger who'd u: 18.458618355026 -0.392746129016447 0.220761718722331
cajo younger who'd u: 18.5647742794904 -0.233125517129153 0.0302800159185938
cajo younger hewed ju: 19.993526793419 0.657838924607273 0.00126474997153359
cajo younger hewed ju: 19.6426128153352 0.633308519609699 0.350025540522983
cajo younger hewed ju: 20.1109235387243 0.506269073990476 -0.0627379521980346
cajo younger hewed ju: 19.4208931204783 0.877842888520162 0.221345926334805
cajo younger hewed ju: 19.5706208046527 0.772322158349024 0.197897307007499
cajo younger hewed ju: 19.5112821385461 0.583475176431863 0.132670232175997
cajo younger hewed ju: 19.3927180739065 0.575060864320321 0.211300850642608
cajo younger hewed ju: 19.5893091692036 0.827228646236909 0.239533156844366
cajo younger hewed ju: 19.7945429926582 0.685164087919582 0.228433089256766
cajo younger hewed ju: 19.3804320204899 0.643676656462019 0.35308328797774
cajo younger keyed i: 21.606033404249 0.0604188737148225 -0.222028967288292
cajo younger keyed i: 21.6451139191263 0.107681267096391 -0.160492562250379
cajo younger keyed i: 21.3597874739783 0.0939801731259011 -0.189966464929497
cajo younger keyed i: 21.3355111414974 0.310456096158058 -0.323176961889225
cajo younger keyed i: 21.5867668675816 -0.0189586809216919 -0.2250071361187
cajo younger keyed i: 21.4506440822633 0.0515974726650302 -0.111246803350096
cajo younger keyed i: 21.3875593858912 -0.0209903728551016 -0.170244732388811
cajo younger keyed i: 21.3780549073512 0.281625573604795 -0.0365622703088715
cajo younger keyed i: 21.5197515526879 0.0134962875267137 -0.0236346564680489
cajo younger keyed i: 21.6625542796044 0.115057051499647 -0.190497116340811
cajo younger cooed u: 18.7922404882144 -0.361522203359837 -0.0476991854127692
cajo younger cooed u: 18.5345128655032 -0.125959758912481 0.175654454187313
cajo younger cooed u: 18.4437615421443 -0.140930377704576 -0.164087312016551
cajo younger cooed u: 18.3505739855355 0.0254909484816273 0.259409308098533
cajo younger cooed u: 18.5528590319585 -0.221409286205417 0.112980381583965
cajo younger cooed u: 18.6513496811861 0.0540314242285561 -0.193560609408835
cajo younger cooed u: 19.3186454283748 -0.428572888321325 -0.176180945029199
cajo younger cooed u: 18.6577201597551 -0.0918012185742494 0.0134097705303022
cajo younger cooed u: 18.5689438120496 -0.2610023077524 0.218274590488314
cajo younger cooed u: 18.4389827795472 -0.162508573695146 0.224795781635211
cajo younger queued ju: 19.9503762486122 0.169271877343108 0.131117997515501
cajo younger queued ju: 19.6658371564967 0.545928456208351 0.297754088257668
cajo younger queued ju: 20.3205280695194 0.338981245363804 -0.0143462049981195
cajo younger queued ju: 19.8126781390495 0.438763787736272 0.115036704158224
cajo younger queued ju: 19.9166525667967 0.278646957514713 0.397317879613356
cajo younger queued ju: 20.0421516723695 0.968305734607741 0.176989334473123
cajo younger queued ju: 19.5531590956805 0.85655010912854 0.079130791567926
cajo younger queued ju: 19.9441280908336 0.938197133284196 0.105353086164956
cajo younger queued ju: 19.5756971909827 0.304651900157709 0.25469978900159
cajo younger queued ju: 19.9144966100894 0.69045142656583 0.130385008062594
cajo younger feed i: 21.2378513031157 -0.255040946248114 -0.423983660624273
cajo younger feed i: 21.33632286169 -0.22387654033646 -0.420657782337815
cajo younger feed i: 21.1960559434952 -0.347798393470473 -0.484003308748843
cajo younger feed i: 21.4882604200825 -0.281244806401024 -0.372483573792648
cajo younger feed i: 21.2651397383862 -0.178236889249526 -0.229679845974139
cajo younger feed i: 21.1339218421292 -0.235933951227601 -0.386772339623389
cajo younger feed i: 21.3413698483624 -0.342058479009378 -0.330856409949386
cajo younger feed i: 21.1708087572112 -0.0484419911514553 -0.228776575040495
cajo younger feed i: 21.3241112450319 -0.464716181757227 -0.379501404192142
cajo younger feed i: 21.3414619061437 -0.112342893348805 -0.346862283774139
cajo younger food u: 18.5970108364106 -0.330378948715807 -0.267878164542089
cajo younger food u: 19.3526048559195 -0.367759771075136 -0.383782073453088
cajo younger food u: 18.9168622104322 -0.396328900351551 -0.148558758208043
cajo younger food u: 18.9994093258052 -0.112763805409491 -0.191166457709421
cajo younger food u: 19.058599067125 -0.159748870797092 -0.280062823168015
cajo younger food u: 18.9176245041193 0.122814029856616 -0.0271139941277955
cajo younger food u: 19.5485848496355 -0.184717432637177 -0.0247194528520796
cajo younger food u: 19.1930266615838 -0.0574086115860007 -0.339578089904423
cajo younger food u: 18.7217587157071 -0.412628170331986 -0.305937756442612
cajo younger food u: 19.4776090822452 -0.231614874482128 -0.354689461376244
cajo younger feud ju: 20.5630695059456 0.249447404004296 0.08987915161862
cajo younger feud ju: 19.8502861022345 0.711212156085141 0.11537156281239
cajo younger feud ju: 20.4182989659421 0.384607735339927 0.01030691854702
cajo younger feud ju: 20.0881851701919 0.446388017085497 0.140736805560359
cajo younger feud ju: 20.0983396530376 0.669102363719768 0.157578268641798
cajo younger feud ju: 20.4909132642488 0.383101886956466 -0.184135136960007
cajo younger feud ju: 20.1383519302987 0.591528354784029 -0.0795680891281844
cajo younger feud ju: 20.0377467441572 0.619643996542289 -0.135928194490537
cajo younger feud ju: 19.943390390404 0.466009211229157 0.15943939938633
cajo younger feud ju: 20.4809405123024 0.599095884031174 -0.23957472688553
jach younger seep i: 21.6652644789587 -0.284913972766981 -0.142896657863057
jach younger seep i: 21.7233266338677 -0.338105626479911 -0.186504070060555
jach younger seep i: 21.8712087457222 -0.134108128341637 -0.158586384805076
jach younger seep i: 21.6835810657573 -0.308577833890823 -0.283835730004831
jach younger seep i: 21.6865819406826 -0.30781274553549 -0.281196967828806
jach younger seep i: 21.9249007599281 -0.188450455281682 -0.299838270554128
jach younger seep i: 21.6593404734885 -0.28851309161589 -0.119309815542536
jach younger seep i: 22.1140945403462 -0.195470778434829 -0.219672686259877
jach younger seep i: 21.7050591630178 -0.435705568727321 -0.187077906696378
jach younger seep i: 21.4809990940419 -0.291254042191218 -0.0732521614157641
jach younger soup u: 19.969429278795 0.200502409673337 -0.25971149274163
jach younger soup u: 20.3373106494939 0.0385074366183868 -0.476939313179498
jach younger soup u: 20.1194698873622 0.291878447656758 -0.695298893246299
jach younger soup u: 20.1477807940506 0.482517014148263 -0.230417990742281
jach younger soup u: 20.2548413493233 0.197648579611512 -0.244012342456225
jach younger soup u: 20.3633144846708 -0.267875854115933 -0.166180809447859
jach younger soup u: 18.612884763394 1.75746946773318 -0.710138745056986
jach younger soup u: 20.2416826803405 0.000686710827776711 -0.472638088689891
jach younger soup u: 19.3868455793392 1.21933551100207 -0.588389461480233
jach younger soup u: 20.321575785091 -0.0701458993144592 -0.452879601697953
jach younger heed i: 21.6808785295641 0.0893090495621742 -0.197050244337281
jach younger heed i: 21.6812734746348 -0.0365695111007213 -0.0586218572394196
jach younger heed i: 21.5573778849481 0.117632544173275 -0.17247811204911
jach younger heed i: 21.884825195383 0.103231227952553 -0.140627734499647
jach younger heed i: 21.6155634236955 -0.052423431274314 -0.120577687120634
jach younger heed i: 21.8122132504451 0.0368160366040177 -0.236687079366669
jach younger heed i: 21.8222294271137 0.00202454270050719 -0.101297904800328
jach younger heed i: 21.501659564766 0.163409081635579 -0.179908327508008
jach younger heed i: 21.7122117922921 0.07227937200348 -0.130814591448457
jach younger heed i: 21.7116991940987 0.10806019209738 -0.187296725715974
jach younger who'd u: 15.5414246115617 0.389081067000086 0.524745943166126
jach younger who'd u: 16.9681723311422 1.04624508574988 0.728600925413713
jach younger who'd u: 18.5374404983997 0.956492642993138 0.190576630274123
jach younger who'd u: 16.2090309504291 1.2849760580996 0.760391341695867
jach younger who'd u: 17.9498732779397 0.662598820889557 0.294552058801972
jach younger who'd u: 15.9471683238136 0.81864533493075 0.823567427239115
jach younger who'd u: 18.3633351498012 0.508937239616051 0.754962123526155
jach younger who'd u: 18.6708852606583 0.654088359848727 0.4697911897233
jach younger who'd u: 16.7181816638529 1.01037993292727 0.368446553709628
jach younger who'd u: 16.6124432361012 0.601232120108798 0.748869106617795
jach younger hewed ju: 20.7015036907497 0.357904191551238 0.0447190878428029
jach younger hewed ju: 20.4496295777953 0.705941526750512 -0.158261991365187
jach younger hewed ju: 20.5424724282759 0.402692863877477 0.110178098227721
jach younger hewed ju: 19.8186517722278 1.24431551938547 -0.279148517881821
jach younger hewed ju: 20.3046413781265 0.75404052459835 -0.315329411322533
jach younger hewed ju: 20.8897814319831 0.181019900242796 -0.0514636338459926
jach younger hewed ju: 19.638848962235 0.552954836767933 0.385431847940977
jach younger hewed ju: 19.9384279528025 0.742572185291573 -0.16025822903698
jach younger hewed ju: 20.9060300090102 0.0656020270359039 -0.185555388327718
jach younger keyed i: 21.4814252683499 0.229524100915197 -0.222864275921594
jach younger keyed i: 21.4578216895826 0.0350531148036493 -0.16451403461165
jach younger keyed i: 21.8088875767627 0.184494000592009 -0.249349840247265
jach younger keyed i: 21.6262354225113 0.162867390821468 -0.217258231751556
jach younger keyed i: 21.9717541847123 0.127083741593762 -0.255925061881602
jach younger keyed i: 21.7978325411692 0.146876710455367 -0.191790412776575
jach younger keyed i: 21.7849931997103 0.0759517244619459 -0.0716306007542797
jach younger keyed i: 21.6415543249012 0.176872727070376 -0.0282759203967028
jach younger keyed i: 21.8381715374239 0.251252663279188 -0.23678344283939
jach younger keyed i: 21.6552214631349 0.249266103260779 -0.323722280039175
jach younger cooed u: 18.6147730793024 0.0992720749942481 0.467326878753866
jach younger cooed u: 17.9734269640083 0.906670916543635 0.396207218789984
jach younger cooed u: 17.5492962792022 0.907095368938822 0.797199213211535
jach younger cooed u: 18.6982661954023 0.808976408723129 0.231201713322627
jach younger cooed u: 16.8255502652658 1.16053799316609 0.826223579905252
jach younger cooed u: 17.7992858898832 0.731054456423269 0.412955505208608
jach younger cooed u: 19.9313209832941 0.0259063067458238 0.0478341257387101
jach younger cooed u: 18.4578709662372 0.978171645686587 0.588038351946476
jach younger cooed u: 18.1787030052568 1.1905772497646 0.217237615121123
jach younger cooed u: 19.9960865956927 0.0349300806701506 -0.0405226371069463
jach younger queued ju: 20.1793514842341 0.853859558929821 -0.0841551117524006
jach younger queued ju: 21.1468506191528 -0.0579567900192483 -0.156644778530245
jach younger queued ju: 20.5867788143666 0.0950813467096649 -0.111490481731539
jach younger queued ju: 20.749014357476 0.21732511998163 -0.1781305682073
jach younger queued ju: 20.6993703224276 0.409346901965864 -0.241713556323845
jach younger queued ju: 20.3328746571421 0.436664055100319 0.0224995570814469
jach younger queued ju: 21.0312955609273 0.254703609333935 -0.045744012387654
jach younger queued ju: 19.755032598259 1.13380103339647 -0.111005162718358
jach younger queued ju: 20.7328505051257 0.253398329381679 -0.0136446749885122
jach younger queued ju: 20.8348304279486 0.145190907238192 -0.0133486639227285
jach younger feed i: 21.5435267121364 -0.231872987044174 -0.339110088666359
jach younger feed i: 21.4930581087502 -0.0252682638102254 -0.334458926401326
jach younger feed i: 21.5553899649312 -0.263635371914589 -0.38887051516107
jach younger feed i: 21.0131175497081 -0.0938672150754555 -0.339061691976443
jach younger feed i: 21.0500835629908 -0.0256152372001252 -0.40084977384084
jach younger feed i: 21.5045396057976 -0.17537854730914 -0.212768387994175
jach younger feed i: 21.2054700615004 -0.195916085433695 -0.328798860540026
jach younger feed i: 21.5295118322161 -0.179425494098221 -0.255059750214064
jach younger feed i: 21.7830892297647 -0.167997839401114 -0.229988716686283
jach younger feed i: 21.415205522138 -0.308661067940036 -0.263930203078412
jach younger food u: 19.1758410606788 0.426671953494203 0.341368294014466
jach younger food u: 19.340417851225 0.0895909983028522 0.0887389167206009
jach younger food u: 20.1866526677987 -0.194412827740028 -0.226527809242602
jach younger food u: 18.4106896768923 0.839554551254312 0.106546949348443
jach younger food u: 19.5517021789829 0.016745434687225 0.38661095347365
jach younger food u: 20.3420236720095 0.0990309058103977 -0.171021660930707
jach younger food u: 19.9678508173929 0.159862908546465 -0.291222152496758
jach younger food u: 19.0003794059269 0.668401360376006 -0.0358486723862592
jach younger food u: 20.0391937201014 0.0849929641686045 -0.0019266567698594
jach younger food u: 19.3767402143222 0.207752630601339 -0.108940996170651
jach younger feud ju: 20.7381292989959 0.0091403234908306 -0.0584510574505478
jach younger feud ju: 20.3275042876633 0.613415600756863 -0.0656458973267134
jach younger feud ju: 20.5324660062923 0.344186935187619 -0.0994737546581306
jach younger feud ju: 20.6775677408052 0.360521156559334 -0.220477139610148
jach younger feud ju: 20.5946919369512 0.0550539948673372 -0.124602394535366
jach younger feud ju: 20.5799323640756 0.410691570799013 -0.053016752287167
jach younger feud ju: 20.2805358964424 0.567802949765822 -0.188773478883152
jach younger feud ju: 20.3277662270364 0.440926446016804 -0.127361530138238
jach younger feud ju: 20.4537882756266 0.111284599662018 -0.131569325405479
jach younger feud ju: 20.4075886913004 0.453450059511114 -0.136484613788202
jeny younger seep i: 21.717483062462 -0.325882392957679 -0.100377401421905
jeny younger seep i: 21.2704914021934 -0.761974088022846 -0.45926038512765
jeny younger seep i: 20.9980378964095 -0.632165085228741 -0.299365438529621
jeny younger seep i: 21.4175929424491 -0.252586156576586 -0.154123877203616
jeny younger seep i: 21.4721878311164 -0.307856623068405 -0.1757016974734
jeny younger seep i: 21.542480914562 -0.245077633551541 -0.158784431205778
jeny younger seep i: 21.4143115194516 -0.21452937201335 -0.145401741686385
jeny younger seep i: 21.5763491907661 -0.515537377358817 -0.239717773001022
jeny younger seep i: 21.1031137643935 -0.461102407894829 -0.238589321584579
jeny younger seep i: 21.8342840934735 -0.108724585100006 -0.0820673301811696
jeny younger soup u: 19.810064601558 -0.445573871481288 -0.360335310846676
jeny younger soup u: 19.6708390079111 -0.0729043689748209 -0.179155128067511
jeny younger soup u: 19.6517621000709 0.132598946068016 -0.380064248028134
jeny younger soup u: 19.0891490713604 -0.102130001366137 -0.291539877037567
jeny younger soup u: 19.6976783562939 -0.209953381462878 -0.393200158768085
jeny younger soup u: 19.1133401714758 0.72128840482037 -0.998067593345944
jeny younger soup u: 19.2745104571027 0.173353740452945 -0.402281895730932
jeny younger soup u: 19.4573558407806 0.0855583887975668 -0.522757061061052
jeny younger soup u: 19.8450269126861 0.0234207999775363 -0.269661114141281
jeny younger soup u: 20.0404660777774 -0.589707178224536 -0.178882596146267
jeny younger heed i: 21.325421907098 0.0447841695647191 -0.388222047971607
jeny younger heed i: 21.6008689714753 -0.0674686379624563 -0.147980593165949
jeny younger heed i: 21.1972787353209 0.389479665241827 -0.47752153035174
jeny younger heed i: 21.6098651636412 0.000715711304177849 -0.0918825895747649
jeny younger heed i: 21.4765343625199 -0.0346688685695821 -0.177229878577816
jeny younger heed i: 21.4143588623695 -0.0561004704842435 -0.208172886459013
jeny younger heed i: 21.4420415170713 0.227728560526754 -0.196983252365307
jeny younger heed i: 21.5173598428106 0.139628118564838 -0.271721948949924
jeny younger heed i: 21.4973086460923 -0.0943432618971705 -0.293502343172022
jeny younger heed i: 21.5516521168659 0.0162949110031846 -0.143237811213046
jeny younger who'd u: 17.9872805637931 -0.0910332240916379 0.152884920412627
jeny younger who'd u: 18.5332803140494 0.0224022548810509 0.016156401813172
jeny younger who'd u: 18.8999763632323 0.430223584815064 -0.0162378115624737
jeny younger who'd u: 18.5285858959941 0.158369368770027 0.179330508412521
jeny younger who'd u: 18.3653542095209 0.142553785233511 0.0266949291862196
jeny younger who'd u: 17.8452488077801 0.123059551721071 0.237905638696802
jeny younger who'd u: 17.7506063482329 0.485386347372049 0.401259881863155
jeny younger who'd u: 19.0373738231423 0.101659466464521 0.0457289892615371
jeny younger who'd u: 19.2749624048293 0.301323460584208 0.00691823368464002
jeny younger who'd u: 18.6586836599837 0.277282079792736 -0.01345384848488
jeny younger hewed ju: 18.4404454332971 1.64233700598803 0.213692340284023
jeny younger hewed ju: 20.905945063059 0.321415864577969 -0.151556033507437
jeny younger hewed ju: 20.8082201551835 0.162692166931697 -0.0179884969462673
jeny younger hewed ju: 20.5994380336159 0.199980571552564 0.0546601957454522
jeny younger hewed ju: 20.3195217569506 0.526561731395804 0.0162116799031091
jeny younger hewed ju: 20.445925057568 0.46621137707507 0.154402420193955
jeny younger hewed ju: 20.3539094966412 0.286436013073067 0.0354888512676955
jeny younger hewed ju: 20.576470711143 0.397660109647849 -0.123610119104738
jeny younger hewed ju: 20.5996501048042 0.468774081709462 -0.13614941116497
jeny younger keyed i: 21.6900443586288 -0.0887106750981526 -0.178581237011891
jeny younger keyed i: 21.5067023529494 -0.00628759676369978 -0.240086001987092
jeny younger keyed i: 21.6729322535173 -0.00353299150555752 -0.299293309184873
jeny younger keyed i: 21.428695589591 -0.0797127703406511 -0.169475634176203
jeny younger keyed i: 21.6382352815685 -0.0319420751724502 -0.164299102589112
jeny younger keyed i: 21.5198575343277 -0.0470917931474773 -0.286211477743463
jeny younger keyed i: 21.7821470565398 0.0476803539117898 -0.347649109896213
jeny younger keyed i: 21.5507276680691 0.245453136729714 -0.438359159205185
jeny younger keyed i: 21.2733391297948 -0.0732114829197639 -0.256301232047675
jeny younger keyed i: 21.6684080497083 0.064392841610952 -0.172954338192982
jeny younger cooed u: 19.5989444466382 0.083930810317593 -0.016377774703797
jeny younger cooed u: 19.9408916799848 0.0552749727707543 0.139007723472116
jeny younger cooed u: 19.4283038348788 0.389619245392542 0.0582791109237994
jeny younger cooed u: 19.1047050138156 0.0845668516931435 0.122507715209688
jeny younger cooed u: 20.0379367028792 -0.125472567080033 -0.165895260146139
jeny younger cooed u: 20.2263760873655 0.00688788760247824 -0.0508974047023625
jeny younger cooed u: 19.8623432199517 -0.0685662466150816 0.232521158241174
jeny younger cooed u: 19.749793877634 0.332371445206527 0.00862775955116993
jeny younger cooed u: 19.7511067224635 -0.169137524056226 0.247114399573557
jeny younger cooed u: 18.8672872555328 0.634688769843666 0.0232408700237629
jeny younger queued ju: 21.0263198810378 0.430053175149386 -0.0123674314225199
jeny younger queued ju: 20.6300000170411 0.304607178382571 -0.224779673827888
jeny younger queued ju: 20.1178726654342 0.367689027731779 -0.288854991718437
jeny younger queued ju: 20.7454718411561 0.268591506087002 -0.0995884384282161
jeny younger queued ju: 20.7255896595528 0.370761797958715 0.0408864425695142
jeny younger queued ju: 20.6838806193992 0.245133427507831 -0.145334779669406
jeny younger queued ju: 20.5177682304635 0.514238544062333 -0.0183890460068048
jeny younger queued ju: 20.3415182865576 0.423520520199689 -0.0982146912000552
jeny younger queued ju: 20.3163383205873 0.299746010031746 -0.185077566688184
jeny younger queued ju: 20.4473910520041 0.42651704252654 -0.217830937076995
jeny younger feed i: 21.6564054417536 -0.147844108674273 -0.304118288474072
jeny younger feed i: 21.2369554575307 -0.155371210960898 -0.398910866181034
jeny younger feed i: 21.3555193201377 -0.1567078773191 -0.419202703377645
jeny younger feed i: 21.372782747827 -0.389445170403436 -0.364773642929897
jeny younger feed i: 21.3217724977527 -0.190416625690935 -0.288001109964368
jeny younger feed i: 21.7676002849991 -0.18619787092614 -0.260204551047265
jeny younger feed i: 20.7192114867348 -0.561584659365504 -0.583479018388639
jeny younger feed i: 21.5058690668751 -0.274797563118861 -0.360280423193849
jeny younger feed i: 21.1190557762701 -0.313536607504904 -0.36169771650533
jeny younger feed i: 21.3708641367617 -0.107906580988471 -0.278988944456032
jeny younger food u: 19.2246833161731 -0.321356053569502 -0.0195880161250413
jeny younger food u: 17.7750076034688 -0.306784387397466 0.121301722814437
jeny younger food u: 19.6438617140967 -0.290300217138106 -0.222133035008337
jeny younger food u: 18.7011505622279 0.288128262890447 0.120144237663691
jeny younger food u: 19.461631826491 -0.104169327673292 -0.132188985460624
jeny younger food u: 19.5132041865466 -0.318859200466631 -0.028008371846414
jeny younger food u: 19.269190615425 -0.0449220944853912 0.0964606908195605
jeny younger food u: 19.5879359796833 -0.444805951467818 0.0295568919205424
jeny younger food u: 19.6703072141266 -0.199303414483377 -0.189952236545681
jeny younger food u: 19.1040554635286 -0.301067663982822 -0.100127764873047
jeny younger feud ju: 20.3726655468542 0.497211461737217 0.0310878555303123
jeny younger feud ju: 20.6197464072013 0.138525786058996 -0.15176584610281
jeny younger feud ju: 20.8007912970919 0.14529408611464 -0.0253882180968793
jeny younger feud ju: 20.5521395254921 0.25553829036023 -0.254351390712827
jeny younger feud ju: 20.5033380849732 0.337043097864944 -0.164464731249552
jeny younger feud ju: 19.6777197228277 1.21302753051123 -0.212428865906186
jeny younger feud ju: 20.6916203719714 0.143567412786171 -0.121340492026416
jeny younger feud ju: 20.4876888822804 0.350214462101664 -0.0423156410529817
jeny younger feud ju: 19.9845716222236 0.82604957412237 -0.0795528605691894
kapo younger seep i: 20.9981006719449 -0.446392518804582 -0.225712055755253
kapo younger seep i: 21.0033198613945 -0.273344999092469 -0.0875812768023306
kapo younger seep i: 20.8844761371507 -0.358945228098454 -0.0656198126731068
kapo younger seep i: 20.9183764379712 -0.361321619533886 -0.173712200100404
kapo younger seep i: 21.3086909738516 -0.30348671500216 -0.163806647121876
kapo younger seep i: 21.1167566872982 -0.336286620285348 -0.155182967081013
kapo younger seep i: 20.9300949985147 -0.513608826113778 -0.230755949738935
kapo younger seep i: 20.9556831483255 -0.455878269394053 -0.137420851555514
kapo younger seep i: 20.7596039732872 -0.444545920705049 -0.193513044360766
kapo younger seep i: 21.2156757329886 -0.37372799608174 -0.237897459519911
kapo younger soup u: 18.8885837906588 0.611281170917122 -0.393032399331856
kapo younger soup u: 19.5103327990211 0.206253993151128 -0.585533622290381
kapo younger soup u: 19.1795522365708 0.306761593984775 -0.732025275838902
kapo younger soup u: 19.0456995542353 0.385319464927053 -0.52063281111169
kapo younger soup u: 18.4826849358209 0.986983978476072 -0.62057766963883
kapo younger soup u: 19.7843428265847 -0.287759457872891 -0.310511975720936
kapo younger soup u: 19.4357182481066 0.498529161624399 -0.563947322796524
kapo younger soup u: 19.4605149133263 -0.347547056688863 0.0545049050634804
