sl_rowIdx,speaker,age,word,label,DCT0,DCT1,DCT2
587,jach,younger,who'd,u:,1180.2898570545,54.7697793191728,16.8318556040719
588,jach,younger,who'd,u:,1170.68227453263,32.8319850932378,35.0852687062903
589,jach,younger,hewed,ju:,1463.29698520647,17.8024295925358,1.49227154573258
590,jach,younger,hewed,ju:,1445.53111535844,34.9042652036333,-9.12589631646398
591,jach,younger,hewed,ju:,1450.55651971093,20.3965528085062,3.99239998133502
592,jach,younger,hewed,ju:,1400.71590833418,62.4782321991552,-16.2570430314167
593,jach,younger,hewed,ju:,1436.17726793986,35.7455272531209,-16.5323810688022
594,jach,younger,hewed,ju:,1475.99129298833,9.26358243362356,-3.72623182974247
595,jach,younger,hewed,ju:,1386.20915172785,28.8671831015424,18.1777321475262
596,jach,younger,hewed,ju:,1413.88712778288,33.0412732638258,-8.02745825608739
597,jach,younger,hewed,ju:,1478.94514175148,8.33460033632786,-6.24007615677909
598,jach,younger,keyed,i:,1521.08205780612,10.2425554061304,-9.50835721908283
599,jach,younger,keyed,i:,1517.32796863739,1.67337489935563,-8.35533119660081
600,jach,younger,keyed,i:,1543.49241982744,8.41947518052183,-11.5936249870457
601,jach,younger,keyed,i:,1530.70357038205,7.13911067858639,-9.92398384904366
602,jach,younger,keyed,i:,1555.44153767301,5.09778385357099,-11.5250254008548
603,jach,younger,keyed,i:,1541.98280460589,6.42250855974178,-9.1968175099841
604,jach,younger,keyed,i:,1540.72589213844,3.64458225227848,-3.52015934088876
605,jach,younger,keyed,i:,1529.76795812643,8.78070216972652,-1.99776781082836
606,jach,younger,keyed,i:,1545.94151612449,11.2105394794404,-10.6447854307392
607,jach,younger,keyed,i:,1535.00531780742,9.60879768715478,-12.8376757029537
608,jach,younger,cooed,u:,1313.88012204569,5.20756520142692,21.8398668634883
609,jach,younger,cooed,u:,1269.11105504855,44.7195033511994,18.9306810581188
610,jach,younger,cooed,u:,1236.48090053925,45.741640135994,37.9190042790253
611,jach,younger,cooed,u:,1318.53784276122,40.85369385519,10.8989722067031
612,jach,younger,cooed,u:,1186.44058450404,58.6865583356175,37.656047534338
613,jach,younger,cooed,u:,1256.88226144743,35.4133478164286,19.019857724727
614,jach,younger,cooed,u:,1408.55368202874,0.951429862422827,2.49028266066445
615,jach,younger,cooed,u:,1301.37986284507,50.4666871202547,26.7665408370107
616,jach,younger,cooed,u:,1280.42883223493,63.4284956900555,5.48070942121336
617,jach,younger,cooed,u:,1414.01357774692,2.12361108021257,-1.5183306370602
618,jach,younger,queued,ju:,1426.1715327772,43.8096442104022,-5.0681870127978
619,jach,younger,queued,ju:,1496.86117312585,-3.05934048490762,-6.52031828051537
620,jach,younger,queued,ju:,1455.91890407532,5.6548130960011,-5.86726856328469
621,jach,younger,queued,ju:,1470.28264820399,11.8969727535157,-6.32072053357035
622,jach,younger,queued,ju:,1464.37427951208,18.6303816811333,-11.3998861711028
623,jach,younger,queued,ju:,1436.79215548755,22.020176620107,1.27060964953391
624,jach,younger,queued,ju:,1487.25286583684,13.656331356809,-2.36635032657348
625,jach,younger,queued,ju:,1395.36946069324,59.0383012722353,-7.01099590509578
626,jach,younger,queued,ju:,1466.89988395052,11.6944632953891,0.35363369939516
627,jach,younger,queued,ju:,1473.27310283146,8.14677559559324,-1.23179015354551
628,jach,younger,feed,i:,1526.44055854025,-9.8611040250411,-14.8136609119579
629,jach,younger,feed,i:,1522.45390024677,-0.589784259051614,-14.9793955774631
630,jach,younger,feed,i:,1527.04052804951,-13.6388421647165,-17.3211200410401
631,jach,younger,feed,i:,1489.79083622798,-5.42027124606999,-13.387059535312
632,jach,younger,feed,i:,1492.07731980371,-2.0615519418124,-17.6291158012515
633,jach,younger,feed,i:,1522.74159419805,-8.25517756250417,-9.05277399204436
634,jach,younger,feed,i:,1502.09192359169,-9.31650849548436,-14.6536700451421
635,jach,younger,feed,i:,1523.31506958636,-8.80670032160383,-12.3400106802
636,jach,younger,feed,i:,1541.69671469563,-7.95184369258596,-10.454554303319
637,jach,younger,feed,i:,1514.85135498226,-14.9583028380054,-13.3299091918437
638,jach,younger,food,u:,1355.60948749835,23.1824365007638,17.1913270417023
639,jach,younger,food,u:,1366.37471305169,4.39711442654698,3.43057802005073
640,jach,younger,food,u:,1428.65041633533,-9.34589828061685,-10.4153949148259
641,jach,younger,food,u:,1301.40805223646,43.9270099562217,2.70335867411224
642,jach,younger,food,u:,1381.33641065729,4.40503481800345,19.0370017500152
643,jach,younger,food,u:,1440.69216680189,6.03517267087129,-7.68359390032744
644,jach,younger,food,u:,1411.23163473974,8.54794774278736,-15.253364486815
645,jach,younger,food,u:,1344.46111029787,37.7089781784253,-0.785496710155005
646,jach,younger,food,u:,1418.38499245876,5.00837713842586,2.13139054775174
647,jach,younger,food,u:,1372.1863389859,13.0756821671815,-2.80094175951054
648,jach,younger,feud,ju:,1465.64296740326,1.16912234808719,-3.4446586710126
649,jach,younger,feud,ju:,1434.76796964804,30.5378990938488,-6.85975074205236
650,jach,younger,feud,ju:,1451.21743290808,16.1824109793652,-5.93100026070902
651,jach,younger,feud,ju:,1463.8777281482,20.1830337516462,-9.70070530391624
652,jach,younger,feud,ju:,1456.43357860442,4.05861518965262,-6.77208064799992
653,jach,younger,feud,ju:,1455.7029839723,19.876756581593,-2.66040455383954
654,jach,younger,feud,ju:,1433.95718542934,29.2101523323074,-10.0204256932438
655,jach,younger,feud,ju:,1437.29785690453,21.9728801675656,-6.97501533364127
656,jach,younger,feud,ju:,1449.36983758123,8.95887732650102,-4.50701691649794
657,jach,younger,feud,ju:,1442.90168714515,23.3673399803959,-8.35393535525058
658,jeny,younger,seep,i:,1536.46948282027,-14.9060538981299,-4.35252896682948
659,jeny,younger,seep,i:,1507.07901958261,-35.6825911040944,-20.9897292785249
660,jeny,younger,seep,i:,1485.75808789868,-30.8169375552889,-14.7812815668417
661,jeny,younger,seep,i:,1515.40352349802,-12.0007140015325,-7.12104477063019
662,jeny,younger,seep,i:,1519.37330927755,-14.4720147804231,-8.06892092144708
663,jeny,younger,seep,i:,1524.22976742889,-11.5280510505064,-7.37435058607995
664,jeny,younger,seep,i:,1515.31699239246,-9.62913596860976,-6.50816260253823
665,jeny,younger,seep,i:,1527.21052161718,-24.5404611039167,-11.0650624591791
666,jeny,younger,seep,i:,1493.23218048392,-22.1364964790096,-11.4904901035485
667,jeny,younger,seep,i:,1544.4515204249,-5.27619833359698,-3.80767115940114
668,jeny,younger,soup,u:,1403.15286733696,-22.5162992168234,-16.4917119428983
669,jeny,younger,soup,u:,1388.84967939373,-0.13549922960739,-11.7864336999111
670,jeny,younger,soup,u:,1392.09434974745,5.77884561519381,-17.553104212248
671,jeny,younger,soup,u:,1352.20825922024,-5.42658014463215,-12.7616307932097
672,jeny,younger,soup,u:,1395.46474877906,-10.794762291278,-18.0066083640728
673,jeny,younger,soup,u:,1356.36480649022,33.8396898680471,-47.3723246509668
674,jeny,younger,soup,u:,1366.13089016906,8.16801514470691,-17.9445824780931
675,jeny,younger,soup,u:,1377.78995438131,4.97827142941455,-25.8270721965482
676,jeny,younger,soup,u:,1405.28206794677,1.31907034791756,-11.9653303157506
677,jeny,younger,soup,u:,1418.60142527524,-28.0507726436057,-7.7869205015022
678,jeny,younger,heed,i:,1509.7608234725,-0.452749210648341,-18.2821762544531
679,jeny,younger,heed,i:,1528.84766127256,-4.62653165694698,-6.30191464478121
680,jeny,younger,heed,i:,1501.88801900025,17.505201077062,-22.0389370702911
681,jeny,younger,heed,i:,1527.96428151972,-0.87791120153513,-5.08549760173236
682,jeny,younger,heed,i:,1520.11259568693,-2.85771690935427,-7.69499192349132
683,jeny,younger,heed,i:,1515.88461878342,-3.40867676186949,-9.28167091394514
684,jeny,younger,heed,i:,1518.09019045399,9.92620759942092,-8.60759820187973
685,jeny,younger,heed,i:,1522.89703773377,5.49941537238792,-12.6913810870476
686,jeny,younger,heed,i:,1522.49235825188,-5.88221585933026,-13.1124772681814
687,jeny,younger,heed,i:,1525.41425515373,-0.673710589989812,-6.05118865124633
688,jeny,younger,who'd,u:,1269.92444123413,-3.90806431982994,5.78516552837943
689,jeny,younger,who'd,u:,1311.22027259819,1.46352086429448,1.6647538821998
690,jeny,younger,who'd,u:,1335.1543181479,21.4306565656673,-2.08673486298096
691,jeny,younger,who'd,u:,1309.62937516702,7.15495410878208,8.89298726638309
692,jeny,younger,who'd,u:,1298.92574629688,6.80618019905826,1.84378019100681
693,jeny,younger,who'd,u:,1260.94462898104,6.24548551744723,11.6812081550868
694,jeny,younger,who'd,u:,1252.23517960192,26.7091674094818,17.7844122321263
695,jeny,younger,who'd,u:,1346.51674623372,5.49823479210902,2.84038526797468
696,jeny,younger,who'd,u:,1362.76586114052,14.9330267353971,-0.0742842976555499
697,jeny,younger,who'd,u:,1319.32854923857,13.0519403994534,-0.878175705518193
698,jeny,younger,hewed,ju:,1302.10433375304,81.6796676072877,8.79764754482743
699,jeny,younger,hewed,ju:,1478.29619291816,14.2853767184447,-7.4143810593935
700,jeny,younger,hewed,ju:,1471.55836464502,7.75808185422811,-0.842209026199842
701,jeny,younger,hewed,ju:,1456.50565051772,9.20881374804344,2.83943962216481
702,jeny,younger,hewed,ju:,1437.70014584272,25.3629927067893,1.65337261675539
703,jeny,younger,hewed,ju:,1445.19706809351,22.5800255981074,7.56135737572221
704,jeny,younger,hewed,ju:,1437.64832544688,15.2516031204718,0.130566966550756
705,jeny,younger,hewed,ju:,1455.61132360274,18.9511028374072,-5.86201973661858
706,jeny,younger,hewed,ju:,1457.91641243525,23.3549566805633,-5.8059012447738
707,jeny,younger,keyed,i:,1534.83640712255,-5.33968392574222,-8.14789663767151
708,jeny,younger,keyed,i:,1522.99166903013,-2.31487643910563,-10.1519421784923
709,jeny,younger,keyed,i:,1535.40581412553,-1.75748170206555,-13.1250048771276
710,jeny,younger,keyed,i:,1516.56753304445,-4.69794435503472,-7.62583580712492
711,jeny,younger,keyed,i:,1531.81168152242,-2.67651693462407,-6.86605866352632
712,jeny,younger,keyed,i:,1523.6905868272,-3.62283378766615,-12.9926471882711
713,jeny,younger,keyed,i:,1541.87792565849,2.16241448907906,-16.4635093596309
714,jeny,younger,keyed,i:,1526.74871907206,10.4358262154401,-19.8119970469581
715,jeny,younger,keyed,i:,1505.60549007363,-4.55646288352863,-12.0495561967784
716,jeny,younger,keyed,i:,1534.14354048038,2.31756207089152,-6.76329607161961
717,jeny,younger,cooed,u:,1386.21391788969,4.77374101540884,-0.260891251511183
718,jeny,younger,cooed,u:,1409.70403044659,2.0027637608175,6.49033197247219
719,jeny,younger,cooed,u:,1373.03329987459,20.3017969773491,2.31928800017537
720,jeny,younger,cooed,u:,1350.35906147435,5.24658898483703,5.89628077599667
721,jeny,younger,cooed,u:,1418.17900665668,-6.81858089930573,-7.38760552480074
722,jeny,younger,cooed,u:,1429.75730406398,0.611736437130803,-2.86683971358899
723,jeny,younger,cooed,u:,1403.32664374735,-3.31832699712999,12.0596099663254
724,jeny,younger,cooed,u:,1396.5060864869,16.4429963132218,0.272728931900245
725,jeny,younger,cooed,u:,1396.79009029021,-9.33725836886786,12.5174916473031
726,jeny,younger,cooed,u:,1330.49300490453,34.4443136012404,-2.78512307133775
727,jeny,younger,queued,ju:,1487.19163546248,20.480085950946,-0.142838809587985
728,jeny,younger,queued,ju:,1460.0574087621,14.3822630828102,-10.4990891510294
729,jeny,younger,queued,ju:,1423.5487515425,18.2406566270692,-14.3772142236785
730,jeny,younger,queued,ju:,1466.99757501114,12.3905990145651,-5.35264422029961
731,jeny,younger,queued,ju:,1466.06939459648,17.6172459138466,2.86135441957866
732,jeny,younger,queued,ju:,1463.20836135346,12.3105445283002,-7.05395486354099
733,jeny,younger,queued,ju:,1450.55435064124,24.752149841265,-1.41154994617966
734,jeny,younger,queued,ju:,1437.75841426466,19.1546979067602,-4.71421376028713
735,jeny,younger,queued,ju:,1436.74057214436,14.2235745026924,-9.52341417480979
736,jeny,younger,queued,ju:,1447.00245379328,20.5098683660938,-10.3082589010303
737,jeny,younger,feed,i:,1533.3679649046,-6.57135995519147,-13.4497177629111
738,jeny,younger,feed,i:,1504.86993596567,-8.01682194865268,-18.0761758685345
739,jeny,younger,feed,i:,1513.69797766529,-8.04194217914754,-18.0341228650548
740,jeny,younger,feed,i:,1513.76270002358,-19.1666521705469,-16.4245003925945
741,jeny,younger,feed,i:,1510.07100296746,-9.31542778269029,-12.5105174482512
742,jeny,younger,feed,i:,1541.39875797081,-9.31588291197393,-11.3765949542618
743,jeny,younger,feed,i:,1469.17338843339,-26.2699401109038,-26.5186607391927
744,jeny,younger,feed,i:,1524.28917915591,-13.1040581211048,-15.1513283924181
745,jeny,younger,feed,i:,1496.54182577193,-14.1665918882936,-15.6770066919743
746,jeny,younger,feed,i:,1513.894072296,-5.74740805229389,-11.7511650461491
747,jeny,younger,food,u:,1360.79921807172,-15.8492191385335,-0.0999287005557923
748,jeny,younger,food,u:,1255.04262319664,-11.1498656420764,5.02257186254505
749,jeny,younger,food,u:,1391.57002503359,-14.1424224212058,-9.23477280266668
750,jeny,younger,food,u:,1321.22431564757,16.1231305788691,5.16195025724131
751,jeny,younger,food,u:,1377.00715009082,-3.84999899552073,-5.96619347207691
752,jeny,younger,food,u:,1380.29062528897,-13.9760834154455,-0.87856015469266
753,jeny,younger,food,u:,1361.49162613417,2.4503344032411,4.93128800368853
754,jeny,younger,food,u:,1383.42792977402,-20.3461697335051,0.539360995753307
755,jeny,younger,food,u:,1392.11801267114,-9.28696348186348,-8.75606063325551
756,jeny,younger,food,u:,1352.54125480674,-13.8415627067466,-4.17878579405309
757,jeny,younger,feud,ju:,1440.24906674767,24.2563035722091,1.67208007626391
758,jeny,younger,feud,ju:,1459.4223074687,6.74313597651728,-6.70368195341164
759,jeny,younger,feud,ju:,1470.92062726505,6.35964112937856,-1.24318953089644
760,jeny,younger,feud,ju:,1453.77070471445,11.6551035673403,-13.0058205821455
761,jeny,younger,feud,ju:,1450.38116833456,16.6568217919933,-8.36765878524816
762,jeny,younger,feud,ju:,1392.47166055612,59.4653882474174,-10.1704807782112
763,jeny,younger,feud,ju:,1464.24160186445,6.35469409532281,-5.18045546881632
764,jeny,younger,feud,ju:,1449.1388669194,17.3644686533935,-1.68730104085458
765,jeny,younger,feud,ju:,1412.36782165651,41.7662405102417,-5.07195973094458
766,kapo,younger,seep,i:,1486.48507106304,-20.5837987687636,-9.79639197512705
767,kapo,younger,seep,i:,1485.91084365323,-12.8360823816728,-3.7313553410609
768,kapo,younger,seep,i:,1477.32524420075,-17.199608551022,-2.94863853726442
769,kapo,younger,seep,i:,1480.04243196198,-17.1293741415946,-8.08389912521299
770,kapo,younger,seep,i:,1508.45537994543,-14.1976133424657,-7.00059474675179
771,kapo,younger,seep,i:,1494.32779701232,-16.2528842798138,-6.97080130769738
772,kapo,younger,seep,i:,1481.56090163694,-24.5263633526871,-11.0292116616131
773,kapo,younger,seep,i:,1482.49248839216,-21.3508192544574,-6.13353559750043
774,kapo,younger,seep,i:,1468.75669654054,-21.2130300404021,-9.2847304074952
775,kapo,younger,seep,i:,1500.96642499365,-17.7615004962955,-11.4026526994096
776,kapo,younger,soup,u:,1338.38929744944,28.7075333730425,-17.7325738500981
777,kapo,younger,soup,u:,1383.01855019657,7.57181427692932,-27.0907981772331
778,kapo,younger,soup,u:,1360.39473493807,13.4053558606696,-34.2028781537571
779,kapo,younger,soup,u:,1349.34711110486,18.3369264009955,-24.6354223369513
780,kapo,younger,soup,u:,1312.09196043837,45.6055650207129,-27.7048175211466
781,kapo,younger,soup,u:,1400.50618281953,-14.5737509210439,-14.9095345137238
782,kapo,younger,soup,u:,1378.62667736119,22.2478159074812,-25.1455807955245
783,kapo,younger,soup,u:,1376.38495805209,-16.3730140313028,3.38047880109605
784,kapo,younger,soup,u:,1265.31935026113,64.6970374234288,-26.9149183575405
785,kapo,younger,soup,u:,1395.62556592569,-20.5016422972435,-8.78790759814555
786,kapo,younger,heed,i:,1496.60074302433,2.56572356912194,-5.58973093896652
787,kapo,younger,heed,i:,1492.86020342122,1.12604294008959,-3.10154196403296
788,kapo,younger,heed,i:,1474.3027329504,21.2398789549892,-20.1441311310937
789,kapo,younger,heed,i:,1486.50245682003,3.74318433165653,-6.49759538259371
790,kapo,younger,heed,i:,1488.20892742154,0.847181067589288,-3.70393536081903
791,kapo,younger,heed,i:,1488.68264669764,1.87679283504234,-2.70845071084283
792,kapo,younger,heed,i:,1482.73066130021,-1.43182664001389,-3.67860601822051
793,kapo,younger,heed,i:,1469.58388399028,13.0575238153143,-15.3788972293531
794,kapo,younger,heed,i:,1479.81062104949,-0.546301343802857,-5.67617304077319
795,kapo,younger,heed,i:,1484.66417744723,5.55261717412605,-8.06707810185765
796,kapo,younger,who'd,u:,1363.02394284446,5.41337062387632,-2.71284929145629
797,kapo,younger,who'd,u:,1350.87097950857,3.21794704632027,0.18458994086435
798,kapo,younger,who'd,u:,1355.48019408039,3.78749968412568,8.45971302539866
799,kapo,younger,who'd,u:,1375.19178983033,4.47490669880679,-4.4595957893535
800,kapo,younger,who'd,u:,1335.36972843708,13.5699079375045,5.50773277311562
801,kapo,younger,who'd,u:,1341.49467730511,4.49477619634898,9.8747737764224
802,kapo,younger,who'd,u:,1366.9753605038,4.92861749953728,-5.91005992095958
803,kapo,younger,who'd,u:,1366.79178071812,3.20631075335335,3.64714291419708
804,kapo,younger,who'd,u:,1298.67416555092,18.6249491537301,35.668028170335
805,kapo,younger,who'd,u:,1372.10194277785,-0.0947572472719523,5.34451213364628
806,kapo,younger,hewed,ju:,1402.10782313463,13.5879986157666,-2.71527773633318
807,kapo,younger,hewed,ju:,1378.70270396832,29.8721711454703,-4.34975354720862
808,kapo,younger,hewed,ju:,1394.17515707448,15.5048733605647,-0.0675491564168309
809,kapo,younger,hewed,ju:,1361.23858561931,48.6044346949728,-10.2628779846794
810,kapo,younger,hewed,ju:,1338.33578452227,52.7971403721755,-4.95176652487353
811,kapo,younger,hewed,ju:,1400.6582210473,22.8218893878664,-7.34577325598135
812,kapo,younger,hewed,ju:,1417.86742874362,7.25553279025404,-3.6821878419299
813,kapo,younger,hewed,ju:,1406.29148179705,12.3804436942494,-2.65985470121291
814,kapo,younger,hewed,ju:,1413.00877349919,17.2091784384278,-11.4597288405061
815,kapo,younger,hewed,ju:,1374.20145077551,37.5191186260204,-13.5012109797137
816,kapo,younger,keyed,i:,1486.43156041645,-2.03819551220372,-5.59736628479023
817,kapo,younger,keyed,i:,1478.7542533762,4.71780414933065,-8.22847137160056
818,kapo,younger,keyed,i:,1502.35495460319,-1.07251237424546,-6.90170373033492
819,kapo,younger,keyed,i:,1483.27179574335,-2.57952422528495,-3.18868466307528
820,kapo,younger,keyed,i:,1489.09754582317,-0.485100302811376,-2.19036504379525
821,kapo,younger,keyed,i:,1476.03905717302,-1.47873108342878,-4.58530466398751
822,kapo,younger,keyed,i:,1477.00709506776,-1.08432449955791,-1.76552390990262
823,kapo,younger,keyed,i:,1490.05897323734,0.872549490237778,-2.35272993575919
824,kapo,younger,keyed,i:,1469.52274695762,2.37398000755023,-14.4498983816536
825,kapo,younger,keyed,i:,1485.56703029973,-1.58678277350653,-1.97548085700845
826,kapo,younger,cooed,u:,1333.9541882411,8.42231907243355,2.23967631157656
827,kapo,younger,cooed,u:,1383.06402052174,0.759848446893055,6.2510976594863
828,kapo,younger,cooed,u:,1336.26004734363,24.7801081005595,1.66626348192168
829,kapo,younger,cooed,u:,1317.90756865811,21.8227777810731,-5.33988004354679
830,kapo,younger,cooed,u:,1319.13510507534,17.9180253450986,8.65730554593829
831,kapo,younger,cooed,u:,1344.08959341831,29.1527461552345,-17.2439457659319
832,kapo,younger,cooed,u:,1390.57139143338,-1.48640568902855,-3.00225082432788
833,kapo,younger,cooed,u:,1377.20280612706,5.04949675560687,2.81041455351496
834,kapo,younger,cooed,u:,1375.78411547615,8.34877869748935,-2.35858963135612
835,kapo,younger,cooed,u:,1348.20035967815,11.1498295839393,3.74161695939862
836,kapo,younger,queued,ju:,1398.06420789303,36.3502124742824,-10.4672976691637
837,kapo,younger,queued,ju:,1383.57784673052,37.7600324642359,-0.979916101381239
838,kapo,younger,queued,ju:,1392.89337442403,21.2015126929872,-8.15625428379096
839,kapo,younger,queued,ju:,1415.73689458358,11.057085338602,-1.23529067363747
840,kapo,younger,queued,ju:,1404.35607645415,16.8744501369913,-3.96135121213164
841,kapo,younger,queued,ju:,1403.82473647439,18.8841024188083,-6.60030329788023
842,kapo,younger,queued,ju:,1398.60927760652,24.5935158397102,-4.7418415596534
843,kapo,younger,queued,ju:,1394.53099055424,24.7280842333833,-7.71189147130433
844,kapo,younger,queued,ju:,1399.54040779745,24.9964033861864,-12.5135184957391
845,kapo,younger,queued,ju:,1411.81392512324,19.0946495316305,-8.94016460538145
846,kapo,younger,feed,i:,1470.88768787778,-19.2827766547085,-14.2004001650467
847,kapo,younger,feed,i:,1490.78936114016,-11.7720836797058,-10.9592271174551
848,kapo,younger,feed,i:,1477.74388661183,-11.1284034906747,-11.5906306055676
849,kapo,younger,feed,i:,1472.81856963355,-7.6216028953962,-13.2242701005075
850,kapo,younger,feed,i:,1495.42477674818,-4.99257906868057,-5.91530370474384
851,kapo,younger,feed,i:,1477.3251813555,-5.02889310959452,-8.97268483216565
852,kapo,younger,feed,i:,1493.11723615757,-6.00208591363273,-12.7831572074264
853,kapo,younger,feed,i:,1469.95466780261,-13.5468156306995,-14.8860940070706
854,kapo,younger,feed,i:,1486.16591208478,-10.1326470891434,-13.0616499285895
855,kapo,younger,feed,i:,1447.93868757114,-11.2084661024389,-10.7005851201748
856,kapo,younger,food,u:,1363.4460512501,-10.6752775547644,-14.6516145148886
857,kapo,younger,food,u:,1353.53085064127,-17.2155740582059,-11.2105963402661
858,kapo,younger,food,u:,1367.97070057258,-4.47972662957091,-6.49802441686811
859,kapo,younger,food,u:,1364.5601913556,-18.0650613330316,-10.3292597268907
860,kapo,younger,food,u:,1370.50397857372,-9.26181198748478,-7.85646534655489
861,kapo,younger,food,u:,1366.14568179629,-23.3533384916465,-5.834456730087
862,kapo,younger,food,u:,1379.93926469091,-6.1326556585387,-7.46874106772314
863,kapo,younger,food,u:,1365.18136488454,-7.78371094284442,-10.2428273113455
864,kapo,younger,food,u:,1362.80044627945,7.77999832421366,-6.82825436254526
865,kapo,younger,food,u:,1379.30215095441,-11.5829278626052,-16.7245786624724
866,kapo,younger,feud,ju:,1411.0763511515,11.8050011888298,-7.85796354109774
867,kapo,younger,feud,ju:,1425.99691416722,15.8513485586069,-5.28535270092125
868,kapo,younger,feud,ju:,1421.59484053069,5.89820263342344,-1.31839091498385
869,kapo,younger,feud,ju:,1424.36354815519,13.988784160875,-2.1958735783973
870,kapo,younger,feud,ju:,1425.99426431627,2.00459337453595,-0.194633861580804
871,kapo,younger,feud,ju:,1420.90375082209,5.44742082462818,0.24562924689627
872,kapo,younger,feud,ju:,1410.85675089799,8.24605695166528,-0.806196328818124
873,kapo,younger,feud,ju:,1419.3201821166,7.70751385632998,0.282039196780968
874,kapo,younger,feud,ju:,1422.41413294827,4.91904693722533,-3.10134520452497
875,kapo,younger,feud,ju:,1430.6837391317,9.18977772870821,-2.95817229236448
876,rohi,younger,seep,i:,1468.45899710165,-9.79640868637529,-8.66660356624373
877,rohi,younger,seep,i:,1476.1738682668,-14.1152780995523,-9.04522906013218
878,rohi,younger,seep,i:,1428.52810436241,-13.9310778123048,-6.68303947909686
879,rohi,younger,seep,i:,1476.91553412577,-21.6274025939787,-12.9617413860374
880,rohi,younger,seep,i:,1445.95058604105,-19.3885441213281,-7.33058899434269
881,rohi,younger,seep,i:,1438.08015795361,-24.7181021828862,-3.8102684124277
882,rohi,younger,seep,i:,1446.65760468479,-29.8105529717925,-7.28099548178581
883,rohi,younger,seep,i:,1442.41903572881,-21.0403373244587,-4.90025358867562
884,rohi,younger,seep,i:,1460.12259401429,-24.0863660723868,-5.90302136956196
885,rohi,younger,seep,i:,1467.71163339996,-16.9698718940583,-5.74134260061057
886,rohi,younger,soup,u:,1306.3188130112,20.8413188854597,-15.9424745748869
887,rohi,younger,soup,u:,1249.56586087913,28.9024061046397,-37.0785588623946
888,rohi,younger,soup,u:,1293.61554898001,-8.76186963459702,-10.458833083001
889,rohi,younger,soup,u:,1273.93924513757,10.9849244817823,-13.23314399478
890,rohi,younger,soup,u:,1264.3658403686,-16.84372554321,-10.3893963147519
891,rohi,younger,soup,u:,1286.81400486724,4.62200563959158,-20.1027592957998
892,rohi,younger,soup,u:,1267.57600111727,14.5498141535662,-24.2892266316564
893,rohi,younger,soup,u:,1281.5404327021,21.7403814205314,-21.8677566287816
894,rohi,younger,soup,u:,1250.20962085332,4.84742427548135,-13.5291890600978
895,rohi,younger,soup,u:,1264.96684194335,27.0822491083937,-17.7269106241273
896,rohi,younger,heed,i:,1509.32518636021,4.08053704887041,-7.47516767055322
897,rohi,younger,heed,i:,1490.95599804289,-1.51269884007267,-4.80381632680271
898,rohi,younger,heed,i:,1481.80178689949,3.07163415129733,-5.10901820632294
899,rohi,younger,heed,i:,1466.82239735814,0.695506737163493,-9.55929608595442
900,rohi,younger,heed,i:,1506.75198445772,-3.69320489557515,-5.97951257806875
901,rohi,younger,heed,i:,1504.3985822121,2.39741441355333,-6.17290160896367
902,rohi,younger,heed,i:,1469.45493041256,2.00189766246962,-9.44857531484631
903,rohi,younger,heed,i:,1476.91774103019,2.27555442233008,-7.85368533097057
904,rohi,younger,heed,i:,1501.03221311965,-0.489349638714027,-5.46936896946457
905,rohi,younger,heed,i:,1478.60287619505,0.4068213910877,-16.9391028734583
906,rohi,younger,who'd,u:,1177.54412268516,-2.46388720185469,21.0144835699632
907,rohi,younger,who'd,u:,1198.61735611034,6.27630182825908,23.6080317447159
908,rohi,younger,who'd,u:,1166.96263513665,7.32778335993167,14.5298534134351
909,rohi,younger,who'd,u:,1170.33641541076,-0.323299627196009,17.9006171212326
910,rohi,younger,who'd,u:,1162.88177204796,1.13075482727103,25.9588928713957
911,rohi,younger,who'd,u:,1173.21121343068,3.65498999341335,23.0757178560852
912,rohi,younger,who'd,u:,1105.29878605693,8.94994935674581,24.1063990608207
913,rohi,younger,who'd,u:,1105.87055126362,33.4291973281722,11.4489243368035
914,rohi,younger,who'd,u:,1200.64740735304,0.205003652294809,14.0681437886232
915,rohi,younger,who'd,u:,1145.61046179982,10.7027424178236,23.82111689675
916,rohi,younger,hewed,ju:,1286.96772592316,71.935860878593,13.4587124523174
917,rohi,younger,hewed,ju:,1315.70672903638,54.3825332371441,11.5280758228276
918,rohi,younger,hewed,ju:,1304.44373128759,43.9624680449539,35.7384704530964
919,rohi,younger,hewed,ju:,1306.96963124307,63.7903690229055,17.9994620246885
920,rohi,younger,hewed,ju:,1324.9698690228,52.5237293752459,21.1289331447618
921,rohi,younger,hewed,ju:,1323.08416586561,40.7357410150328,22.8155326976673
922,rohi,younger,hewed,ju:,1316.04880255565,55.4043022485372,13.8481503071161
923,rohi,younger,hewed,ju:,1274.5528468018,75.058446734949,22.9935268916954
924,rohi,younger,hewed,ju:,1339.90903550651,40.9621372392661,27.9423319633269
925,rohi,younger,hewed,ju:,1278.36066680167,81.3429118468924,9.45388711188875
926,rohi,younger,keyed,i:,1532.09090131427,8.00034221604305,-9.54754286094914
927,rohi,younger,keyed,i:,1494.19928212061,1.72055541856894,-9.30881312733349
928,rohi,younger,keyed,i:,1508.86488126877,-3.26730990420856,-11.3307802172967
929,rohi,younger,keyed,i:,1510.64422059141,1.38828768162423,-10.5487286875455
930,rohi,younger,keyed,i:,1504.67451307885,1.61903893186688,-9.72953774610301
931,rohi,younger,keyed,i:,1490.03538567698,1.25815249381673,-7.55240792013272
